high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15,jsd_layer_16,jsd_layer_17,jsd_layer_18,jsd_layer_19,jsd_layer_20,jsd_layer_21,jsd_layer_22,jsd_layer_23,jsd_layer_24,jsd_layer_25,jsd_layer_26,jsd_layer_27,jsd_layer_28,jsd_layer_29,jsd_layer_30,jsd_layer_31
strong,vigorous,55.54,-1,physical_states,0.34907597066015794,0.29145163871888113,0.29665288691724184,0.24390853067355034,0.24487688002443728,0.24365647416632233,0.2452634600351059,0.2533416794859129,0.24856473432352083,0.26390399296469547,0.27118812367654366,0.2727189995565316,0.26462963331071193,0.27409346100648413,0.282145921941501,0.27825124556252545,0.27098956299323296,0.26204226844574474,0.242966729382049,0.2302511848528353,0.1892747538861369,0.17684860987784215,0.18190932498648624,0.2062819922883224,0.19852249996048343,0.20910686395304195,0.2055815831835196,0.20309941525762382,0.20220468068109543,0.19199332432749122,0.15637981962804687,0.1423362178348703
great,superb,41.33,-1,evaluative,0.3449867988597721,0.2649718476371513,0.18900997762942215,0.13575841250517276,0.14571769229715648,0.15430171835682863,0.15820123350286838,0.17290821606553405,0.1799290173443075,0.1688615419919972,0.16694065167040933,0.17190989437394658,0.17135994835953094,0.16208759606582207,0.16281688342402253,0.15025852560529357,0.1468828214608823,0.13230847724267603,0.13191906776574597,0.12680059960565457,0.10987831519553815,0.10479868959803358,0.10809240532801126,0.11777031388589676,0.12618435279850432,0.12755908849835965,0.1339039488692792,0.14392334988760322,0.14486872110480953,0.1357016902976029,0.11095016651809966,0.09458260960006859
slightly,marginally,29.7,-1,intensity,0.31497412010624387,0.2639345726940656,0.23223343297295057,0.17580100221335282,0.15402441384239451,0.1562644112295048,0.1557612765407127,0.16647150152300944,0.17081334523616276,0.16519873227836468,0.15843358091589044,0.14814530348482813,0.14352535767967017,0.13412937231995403,0.12959097918361803,0.12967066606142275,0.11406983933679776,0.11473449001751532,0.09987145116675797,0.09390266665453291,0.07844165454147783,0.07614911698244935,0.08647665856178238,0.09701851475727587,0.12389367999041129,0.12295708309364334,0.1315497086750934,0.14451281555988893,0.13273863180949033,0.12735750147525796,0.08639167696541902,0.060639234528459776
curious,inquisitive,23.02,-1,cognitive_states,0.4461896444237643,0.4175120322212893,0.3777665521653341,0.28832642135591935,0.2821224026544242,0.250945440394189,0.23018407447185787,0.21090645972365274,0.21137310546428606,0.20791840761234653,0.19736274721082187,0.19566116036610584,0.2043909833062243,0.1963390276043295,0.1957471188678671,0.19262266910236392,0.1801159895021154,0.17697400790540926,0.17926754766889866,0.15985438016954087,0.12681849366694337,0.1365904443004301,0.13069976667462574,0.12454935011744066,0.12902592752270822,0.12821026623736018,0.13246412603492236,0.1337031328554064,0.1476448825694069,0.16597732605822707,0.16283022570161043,0.11749271207309903
grateful,appreciative,11.38,-1,social_emotions,0.33463838027796244,0.28395122615098384,0.27310668782925684,0.20006268777317637,0.18631392671332705,0.18322876371729807,0.18379839246626667,0.19358418018834297,0.1845762466396585,0.17834873555471495,0.17708169058793294,0.17594370898255113,0.1654910699929374,0.17385153264762057,0.16718909147334804,0.16535611026455582,0.1573903990481793,0.14783149538444323,0.1491895319470475,0.14095193028273573,0.12988693533735218,0.12307759096960522,0.13353414717831283,0.12898073691298875,0.13759593567497677,0.13958470894074573,0.14435834917982204,0.15761047944219053,0.15507413250232044,0.1592373887088543,0.1361872110542669,0.12197344411608536
rejected,spurned,51.19,-1,social_emotions,0.4386260246408742,0.38828359782452454,0.3532421190397831,0.28249530170621456,0.2665071936548611,0.24367449004445277,0.2580191413820347,0.2549330131709884,0.2501134881048651,0.2533367672072363,0.2593536255829356,0.2464003460908391,0.24346505669440596,0.24576024582078745,0.23921959621695335,0.2420434135558051,0.22451954958938689,0.21846567185723587,0.20123643085581872,0.18578659292538227,0.15380008663610042,0.15404447748877337,0.1529781732035498,0.1577273764843521,0.1619754228759663,0.1703889646543527,0.17761742917659717,0.17126349303986732,0.1650842706890192,0.1578206900248898,0.11303196661201163,0.09371998752603089
clever,shrewd,12.35,-1,personality_traits,0.4511652801936582,0.41659485881493763,0.3663987329319821,0.2671980931978515,0.25311220073141083,0.22437740868364417,0.2201387907602523,0.2089796915702914,0.1882098691267895,0.181045096869989,0.18530263859864726,0.17361812995222314,0.18301021242697518,0.16368411713200268,0.16856812147357253,0.1726594030459632,0.1661024489588021,0.15787371434408143,0.1424551909887125,0.1367355888719579,0.11519714222085287,0.11946600918946892,0.11420104354632843,0.12406336791451456,0.11736082651025662,0.11788639562375985,0.1260995173031792,0.12628396632344668,0.12196473535556829,0.11526129212171629,0.10930402760543373,0.07878486538169191
pleased,contented,30.2,-1,positive_emotions,0.42886221020238513,0.4120049930638864,0.34742420364063803,0.24943251473665323,0.25373663356303355,0.23258675202613058,0.24420726172409624,0.24546815123113952,0.2420578732624731,0.23015416260496652,0.2240571239354868,0.2325826728669947,0.22805896603179293,0.22592236274608746,0.2384330055966641,0.23799478678630537,0.22871888927796605,0.24244115632655816,0.2434433124005851,0.25123446946938677,0.19530524633874144,0.18904722310287575,0.1952297673903097,0.1938777404633697,0.19787614289920188,0.21283859665026783,0.21506380044114703,0.2230272340103069,0.23057944432160338,0.22389139911334588,0.17180042377681737,0.13191642844762685
joyful,jubilant,10.3,-1,positive_emotions,0.4254230172340451,0.40877051925137525,0.36850706824070495,0.22867003422362445,0.22213698085263126,0.2023500462912847,0.18866811799048816,0.18572223597186324,0.17621472867597648,0.17423037941940392,0.1835343078892493,0.18511039137123095,0.18449706083947998,0.1940232266772491,0.19426919905593765,0.1905613833931401,0.1919498805316362,0.18047637862531737,0.1791714751494679,0.15089118344486152,0.127842730222951,0.12485127877093982,0.12830324749568964,0.1340322699808895,0.13445279618539552,0.1435222730122891,0.14328640863130965,0.15146271389659482,0.14691273028312318,0.15001687514565668,0.1286763177929671,0.10960932015880978
bitter,resentful,13.26,-1,negative_emotions,0.3658675151222317,0.3577269815307238,0.34469596060471674,0.25293408327604733,0.24194507873346055,0.2599310947910118,0.2839127017788572,0.2764349751073245,0.2798639553283024,0.2873620759033107,0.28909401938750245,0.2945080992893344,0.28918110379763434,0.2874299943416489,0.2821007785138801,0.2803010513144999,0.2731891898576535,0.2651695073691157,0.25046892166353785,0.24301019070577473,0.21222083766981747,0.19712364847392871,0.2037912046814758,0.20321346631479853,0.2075937787284807,0.20625045526355668,0.2159352955230285,0.2239462294560181,0.22886406381959998,0.2384210681282632,0.24287872372821684,0.2122113859597981
delighted,overjoyed,13.46,-1,positive_emotions,0.4041676607552205,0.37873081318990687,0.34158463644047854,0.234299022721542,0.2212947588782443,0.1966559224285222,0.20059576142574076,0.22164533981438453,0.22089705601977472,0.2268606122155548,0.24395277918574002,0.23580913712279672,0.23430289181899244,0.23291157362537754,0.2304224827494012,0.2168939736788035,0.20372832982113298,0.19422140901497306,0.18133348029774388,0.17892726504452205,0.16004275479951938,0.15756038695989177,0.16046888555781536,0.1737768371861218,0.18798435772994426,0.19578470922920832,0.18670432554154565,0.21359543892840355,0.20004966222024703,0.20038477353692463,0.15844630628113215,0.13405841487800343
