layer,probe_auroc,freq_dir_norm,freq_dir_mean,freq_dir_std,dataset
0,0.981859410430839,0.9999999999997874,-3.2376939885612837e-05,0.015624966455441107,verb
1,0.9909297052154195,0.9999999999997947,-0.00038625445316466724,0.015620225110327644,verb
2,0.9931972789115646,0.9999999999997924,-0.0002773737593444784,0.015622537847530591,verb
3,0.9909297052154195,0.9999999999997828,-0.00030286391304751845,0.015622064474648272,verb
4,0.9795918367346939,0.9999999999997751,-0.0005233640652310103,0.015616232421910063,verb
5,0.9863945578231292,0.9999999999997662,-0.0001184441173803838,0.015624551065260844,verb
6,0.9863945578231292,0.9999999999997586,-1.5520446727576603e-05,0.015624992291697795,verb
7,0.9863945578231292,0.9999999999997471,-0.00018696798952120842,0.015623881335019506,verb
8,0.9795918367346939,0.9999999999997422,-0.0002608068385637517,0.01562282320174022,verb
9,0.9773242630385488,0.9999999999997436,-0.00014118645580733622,0.015624362111285421,verb
10,0.9773242630385488,0.9999999999997407,-0.00012825816636332025,0.015624473586096732,verb
11,0.9773242630385488,0.9999999999997392,-0.00017402237437008064,0.01562403088876527,verb
12,0.979591836734694,0.9999999999997272,-0.0001309215620733178,0.015624451495795015,verb
13,0.981859410430839,0.9999999999997167,-0.00014347411174767054,0.015624341271846308,verb
14,0.9863945578231293,0.999999999999698,-0.00022443525666881236,0.01562338803894394,verb
15,0.9863945578231292,0.9999999999996774,-0.00030565117189003724,0.015622010189503932,verb
16,0.9841269841269842,0.9999999999996633,-7.081225858465136e-05,0.015624839539139906,verb
17,0.9818594104308389,0.9999999999996323,6.105563640050538e-05,0.015624880710235331,verb
18,0.9841269841269842,0.9999999999996106,-3.285684923836887e-05,0.015624965453634386,verb
19,0.9863945578231292,0.9999999999995919,-5.577775539925826e-05,0.015624900442620535,verb
20,0.9909297052154196,0.9999999999995723,-9.866809008769129e-05,0.015624688464343525,verb
21,0.9886621315192744,0.9999999999995484,-0.0001363939773548403,0.015624404682506173,verb
22,0.9886621315192744,0.9999999999995298,-7.381728624114721e-05,0.015624825631283775,verb
23,0.9931972789115646,0.9999999999995136,-4.9663732241534024e-05,0.015624921072231448,verb
24,0.9886621315192744,0.9999999999994968,-1.4764489382193166e-05,0.015624993024305886,verb
25,0.9773242630385487,0.9999999999994755,-5.8506389211417997e-05,0.01562489046368535,verb
26,0.9773242630385488,0.99999999999946,3.851892684981744e-05,0.015624952521272207,verb
27,0.9795918367346939,0.9999999999994472,8.377326578912065e-05,0.015624775423655507,verb
28,0.981859410430839,0.9999999999994206,4.74905493233566e-05,0.015624927828551466,verb
29,0.9841269841269842,0.9999999999994,8.010967559710059e-06,0.015624997946371252,verb
30,0.9682539682539681,0.9999999999993692,-9.304296183151359e-05,0.015624722973766467,verb
31,0.8594104308390023,0.9999999999993501,-0.00019552697755482028,0.015623776566526129,verb
