layer,probe_auroc,freq_dir_norm,freq_dir_mean,freq_dir_std,dataset
0,0.7869822485207101,0.9999999999997039,-5.224570837013688e-05,0.015624912652101846,legal
1,0.834319526627219,0.9999999999997311,-0.00016634618314692357,0.01562411450121962,legal
2,0.8698224852071006,0.9999999999997379,-0.00013536301290764592,0.01562441364834561,legal
3,0.893491124260355,0.9999999999997347,-0.0001704311000051742,0.015624070476032212,legal
4,0.9171597633136095,0.9999999999997282,5.489685911398732e-05,0.015624903562413648,legal
5,0.9171597633136095,0.9999999999997234,0.0003158197584527591,0.015621807926102405,legal
6,0.9408284023668638,0.9999999999997158,0.000274040226810964,0.015622596677695761,legal
7,0.9763313609467456,0.9999999999997047,0.00016080952923651847,0.015624172467531281,legal
8,0.9644970414201184,0.9999999999996987,0.00037483733215925235,0.015620503256114145,legal
9,0.9763313609467456,0.9999999999996962,0.00042071171148552093,0.0156193350260397,legal
10,0.9585798816568047,0.9999999999996934,0.00019785177124686395,0.015623747299430593,legal
11,0.9349112426035503,0.999999999999689,0.0002029819966775501,0.015623681490252962,legal
12,0.9408284023668638,0.999999999999683,0.0003630090280289449,0.015620782613089997,legal
13,0.9289940828402367,0.9999999999996796,4.747324544535851e-05,0.015624927881139498,legal
14,0.9230769230769231,0.9999999999996685,7.815633033153612e-06,0.015624998045302868,legal
15,0.9289940828402367,0.9999999999996549,0.00017453782726717116,0.015624025139082579,legal
16,0.9289940828402367,0.9999999999996431,0.0002711607231762895,0.015622646922401858,legal
17,0.9349112426035503,0.9999999999996257,4.595849037307981e-05,0.01562493240999717,legal
18,0.9289940828402368,0.9999999999996109,-1.2769660714853908e-05,0.015624994781937537,legal
19,0.9289940828402367,0.9999999999995957,-2.2441370787286004e-05,0.015624983884301441,legal
20,0.9112426035502958,0.9999999999995739,5.469331982707436e-06,0.015624999042758356,legal
21,0.9112426035502958,0.9999999999995504,5.157665064816731e-05,0.015624914874932547,legal
22,0.893491124260355,0.9999999999995312,0.00018015963323841778,0.0156239613256793,legal
23,0.8579881656804733,0.999999999999516,0.00020141652833141936,0.015623701750285641,legal
24,0.8520710059171598,0.9999999999994997,0.00019775338448031578,0.01562374854504137,legal
25,0.8579881656804733,0.99999999999948,0.00019457823395700624,0.015623788410965385,legal
26,0.8402366863905326,0.9999999999994569,-2.3312950288851403e-05,0.015624982608184998,legal
27,0.834319526627219,0.999999999999434,-3.903846345392867e-06,0.015624999512310628,legal
28,0.7928994082840237,0.9999999999993996,-6.844106316618125e-06,0.015624998501053226,legal
29,0.7928994082840237,0.9999999999993661,-2.367681353737759e-05,0.01562498206105182,legal
30,0.7633136094674556,0.999999999999313,-5.794345901173945e-05,0.015624892561397737,legal
31,0.7455621301775148,0.9999999999992247,-0.00044664441358900316,0.015618614975964777,legal
