layer,probe_auroc,freq_dir_norm,freq_dir_mean,freq_dir_std,dataset
0,0.9640831758034026,0.9999999999998009,-0.0002600725605440415,0.015622835442491061,emotion
1,0.9867674858223063,0.9999999999998046,-0.00031048790484396334,0.015621914807758049,emotion
2,0.9905482041587902,0.999999999999804,-0.00018081241863487956,0.015623953784787375,emotion
3,0.9905482041587901,0.9999999999997965,-0.00019467495524228074,0.015623787206106656,emotion
4,0.9829867674858224,0.9999999999997895,-0.00012864489649015644,0.015624470406721129,emotion
5,0.9905482041587902,0.9999999999997815,2.622460439177007e-05,0.015624977992625072,emotion
6,0.9924385633270322,0.9999999999997754,0.00021487243612064262,0.015623522484897122,emotion
7,0.998109640831758,0.9999999999997664,4.425786755711943e-06,0.015624999373193508,emotion
8,0.9943289224952742,0.9999999999997625,-0.00022211068433266183,0.015623421259243743,emotion
9,0.9943289224952742,0.999999999999764,-0.00019003997576412952,0.015623844271097184,emotion
10,0.9886578449905482,0.9999999999997613,-9.155676383377766e-05,0.01562473175318155,emotion
11,0.9886578449905482,0.9999999999997575,-0.00010457971165848198,0.015624650014761644,emotion
12,0.9924385633270322,0.9999999999997473,-6.278111504523746e-05,0.015624873872497991,emotion
13,0.9943289224952742,0.9999999999997368,-0.00014145234582459425,0.015624359706360202,emotion
14,0.9886578449905483,0.9999999999997212,-0.0002382572037365559,0.01562318336654638,emotion
15,0.9867674858223063,0.9999999999997047,-0.0002442753402525231,0.015623090429169265,emotion
16,0.9867674858223063,0.9999999999996911,-0.00025318478703656227,0.015622948584164976,emotion
17,0.9867674858223063,0.9999999999996652,-3.8707277006285755e-05,0.015624952055815829,emotion
18,0.9867674858223063,0.999999999999648,-0.00021426589462382207,0.015623530814967184,emotion
19,0.9867674858223063,0.9999999999996316,-0.0002561482700800715,0.015622900276950982,emotion
20,0.9867674858223063,0.9999999999996104,-0.00027711441171106863,0.015622542450018557,emotion
21,0.9848771266540643,0.9999999999995881,-0.00010718955530140847,0.015624632328443225,emotion
22,0.9905482041587902,0.9999999999995725,-2.922471848762919e-05,0.015624972669275953,emotion
23,0.9886578449905482,0.9999999999995612,8.680008022422148e-06,0.015624997589031702,emotion
24,0.9848771266540643,0.9999999999995479,5.425264986063443e-05,0.015624905812508515,emotion
25,0.9792060491493384,0.9999999999995279,1.4697183925436837e-05,0.015624993087760204,emotion
26,0.9754253308128544,0.9999999999995172,4.244375616246607e-05,0.015624942352768125,emotion
27,0.9754253308128544,0.9999999999995056,0.00013950844781664335,0.015624377184155097,emotion
28,0.9792060491493384,0.999999999999483,0.00018171002700555374,0.015623943371179802,emotion
29,0.9810964083175804,0.9999999999994655,0.00014208154492577495,0.015624353997344355,emotion
30,0.9792060491493384,0.9999999999994408,0.00018273445204842483,0.015623931423292972,emotion
31,0.8487712665406427,0.9999999999994579,4.309750071756616e-05,0.015624940563252303,emotion
