high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15,jsd_layer_16,jsd_layer_17,jsd_layer_18,jsd_layer_19,jsd_layer_20,jsd_layer_21,jsd_layer_22,jsd_layer_23,jsd_layer_24,jsd_layer_25,jsd_layer_26,jsd_layer_27,jsd_layer_28,jsd_layer_29,jsd_layer_30,jsd_layer_31
climate,atmospheric conditions,231.34,2.364,earth_science,0.39818692062715055,0.40515788563690336,0.3992766571873687,0.3690983307322978,0.37548547694021583,0.3505131647997083,0.3652304128924788,0.38142041858395903,0.37569418943657906,0.37353953098872705,0.39154533845315354,0.3807808131967025,0.38626357532415,0.3919520622976522,0.39252961188767616,0.39399953347886607,0.3550551566458567,0.34932652614905446,0.334929048029598,0.3321978525412792,0.30146592034621905,0.2795338507402634,0.29980654550138935,0.3010067750256835,0.3145659626515605,0.3430804836624445,0.3600367780126579,0.34853519970284697,0.34619752096247064,0.3383779939446561,0.30479024063709415,0.24866713799834
lightning,electrical discharge,130.74,2.116,phenomena,0.4237953549017498,0.42716610500478264,0.41712769860790416,0.3906906199469946,0.3923573879488016,0.39467084355435467,0.3953847657660634,0.4148702773103974,0.411038465949107,0.4164915220379082,0.4296918800953924,0.4231531442799028,0.42168330320807196,0.43152646066166067,0.4145365548271378,0.4043602633616573,0.39672834564934123,0.37632393337964853,0.38054423967335094,0.35719375337771997,0.320285951792476,0.3336625686711156,0.3570407027691196,0.34938545146641403,0.3809989134874082,0.38513715338206034,0.3855001432556395,0.37664292492802365,0.35774388554507486,0.34101422096450545,0.29706478538865433,0.25559377904813974
galaxy,stellar system,323.52,2.51,astronomy,0.4247555278876316,0.42453940773741167,0.39383301899384465,0.36113367036751737,0.37102015249174836,0.3547314083568188,0.3471031418710623,0.36399422863104236,0.36382564950186164,0.3758193631434205,0.36811962050038305,0.372767609997811,0.3801968906384468,0.38238433739244804,0.36889393486234756,0.35700118100032624,0.3467432457165909,0.32960854511909676,0.30958714144068533,0.2867695101159468,0.2486695500924412,0.22004201912201243,0.21596503040896087,0.21672874462897085,0.20128574889179476,0.210976322790857,0.2170825178551023,0.20666260429137753,0.2104618299185581,0.19665285297990287,0.14437244553123116,0.11057663595179944
lung,pulmonary organ,25967.04,4.414,anatomy,0.3929032398308109,0.43612542089664685,0.41242681459035757,0.385896690943179,0.39155377940038216,0.3972987263611424,0.39871340109614173,0.4061344393550446,0.4191948495787603,0.4074272157313512,0.4190625731960246,0.42328455356135947,0.42076779856164703,0.4114214842063201,0.42354897218583576,0.422209215930885,0.41850010519579117,0.38945343309143726,0.3704766636163034,0.37839050264187196,0.3703870058055292,0.35877011913835755,0.3741631683529951,0.38261250419707843,0.39371231029840215,0.40232468583067227,0.40290580515875374,0.3946831977864168,0.3862586379076263,0.3813618321982697,0.33231959388643617,0.2526571184504967
volcano,volcanic vent,541.27,2.733,earth_science,0.4192012773898731,0.4194875301295219,0.38550536343960495,0.36479183256150627,0.37539238370427874,0.3654760393142946,0.378081925759289,0.396602065520098,0.40384821706406354,0.39911216787174286,0.39245501862488913,0.4079293744554925,0.4215735944316287,0.4028018012021015,0.40905790855128404,0.40325843706989245,0.40049540534943506,0.378444485785826,0.3662512832200849,0.3507034905946351,0.29928223572343016,0.2718332391010482,0.27543826050570397,0.27375840215976754,0.27174425006792025,0.2795479083683079,0.2854695727316736,0.2584364724081213,0.2712166056099361,0.24983580069085393,0.2011994495918879,0.16743433373615135
bone,skeletal structure,407.2,2.61,anatomy,0.41583248312862786,0.42458814087023905,0.4108092990485741,0.379136710294776,0.3856607396065876,0.3764211754529303,0.39666205253685455,0.41360910976966636,0.41459133401585146,0.42082456357154935,0.4358056302440386,0.43240736453023854,0.4369191549856391,0.42534340453144237,0.42857237534087317,0.4272380383556621,0.4123403515582975,0.3889901930028498,0.3779394513342929,0.37271137227516904,0.3670492305128203,0.3845579684044046,0.40655608588127845,0.41035524777531435,0.41884352918799683,0.4293083225578558,0.4488028088577681,0.4461817148672197,0.4378126711910534,0.41423849835062765,0.38536239836270025,0.32384880472952565
orbit,orbital path,414.75,2.618,astronomy,0.3933421316277361,0.4237732636469118,0.4194747685068252,0.367370397316595,0.37249681438419013,0.3560663127717269,0.3432494182576446,0.3427471315309754,0.34802031581380033,0.34739384219312897,0.3441117377290498,0.35784001714351665,0.3682517510882411,0.3521211944570424,0.3505111203165004,0.3302069224490962,0.31377222623149975,0.3013936885573736,0.28616249450397413,0.26696796356005115,0.2502653426074396,0.23099253908294878,0.24680094027427973,0.25906864675798325,0.25703600040434904,0.26635701366294817,0.28128200313238827,0.2798719761298953,0.27610691121946496,0.24826853145396394,0.21601386976128412,0.1616268066368025
electricity,electrical current,68.39,1.835,physics,0.4088767258137547,0.417361192393607,0.3747979456776803,0.31016330616704046,0.3170374522198802,0.2957854500503697,0.28645740812095166,0.2938016793489884,0.2908634212347686,0.288100928500589,0.29995049283654274,0.2999449724542802,0.3009848036181455,0.2951379635884393,0.29907463534102086,0.2939884594257089,0.29193218197302917,0.2703943738899612,0.24622505725404495,0.24666117164537965,0.20552155620391904,0.19681394750624043,0.19745135615774398,0.19289937499070822,0.19111718420580104,0.1940838172834484,0.1919054186685898,0.18615283406860833,0.19614971316700686,0.17912416340478832,0.13626920871675802,0.10502131074919914
acid,corrosive compound,60627.74,4.783,chemistry,0.41295949238574736,0.43545694503148386,0.41382669720489407,0.37175482394735726,0.38521893717072936,0.36253076209079416,0.3846993964420384,0.3931216731815485,0.40366011868699936,0.39600585321907233,0.4141400703928374,0.4116972317332457,0.4175052873021861,0.4183000947422688,0.4055585227955022,0.39067083172695327,0.3882253221826054,0.3857401524839267,0.34249199726662755,0.34224923943892005,0.3263735130545426,0.3014896008465763,0.33458779483951273,0.3392503637000192,0.3392115009776028,0.35676739219618414,0.3633415846386609,0.3806960549420991,0.36028725021299113,0.336319339920531,0.30713799939502323,0.25967064639586834
cell,cellular unit,21958.45,4.342,biology,0.3820502244186813,0.43105595595408014,0.4123781675674794,0.3793012504419937,0.3779863552037229,0.37054071506200503,0.38523685635526106,0.38987130501428763,0.4035886235894096,0.4028796330505632,0.407799435927761,0.4102133383531915,0.41467176146409523,0.4172823045862889,0.40596733714725114,0.3969038720835051,0.3736047839209635,0.3757918339416846,0.339600877420104,0.3384042648480249,0.2923682508105153,0.28414918543636297,0.3159217006917138,0.3099746489111293,0.3243933622753832,0.3398910275016014,0.35541453562641656,0.3448142863844748,0.34534971098563283,0.3182370857613571,0.29284417392132267,0.23221080050165105
food chain,trophic cascade,145.57,2.163,ecology,0.40058528953226324,0.42522668707959094,0.41482094788939494,0.36920529305110605,0.34712139132983266,0.3562106784472673,0.3459857246574312,0.36764425939347845,0.36474130224760704,0.36728564761542043,0.365890684829523,0.36933636433374,0.36129807317387713,0.3346619216568063,0.33319483779312087,0.3354696349104339,0.3422021202771125,0.3156602577610879,0.3128584499775271,0.29186197791226054,0.26047145501109237,0.2426915240753001,0.23171508718995448,0.2323823841982383,0.2256165551696758,0.23099466537850913,0.225009500966496,0.2224234069018078,0.2136926196006692,0.19891183181448002,0.16315570308001204,0.11628961341330789
continent,landmass,23.0,1.362,earth_science,0.43340162168731083,0.4465967390699063,0.41483847062438517,0.3715018050155692,0.36088949490247624,0.32908112349878005,0.3189196734134949,0.32186806823651654,0.311938277924946,0.3160656527248179,0.3259711789098949,0.3285576246367352,0.3330268743090691,0.33779008381954273,0.321129282490336,0.31632509543595694,0.29236455092295166,0.276542394795835,0.2718558219980461,0.24536587583258423,0.21854083132027244,0.21195564264398023,0.21514721128615044,0.2126268043142661,0.20403888042480572,0.20524986106109,0.21391052828687998,0.207467625841052,0.22337634828122338,0.1993371254536847,0.15316884708901016,0.11162142450820385
ocean,marine basin,8764.58,3.943,earth_science,0.40430690660916796,0.41322685522196967,0.394687755624893,0.38423833550660513,0.4009543384254989,0.38796239340582,0.4173354335045083,0.4201813342019533,0.4297126267500515,0.4367783997679155,0.43706851559281995,0.4387590655885581,0.43702911529617594,0.4331029209578966,0.435803603387809,0.42719115031765886,0.4126133277620134,0.3867586923667067,0.36412741313521046,0.3490421576890037,0.3128115882962647,0.30385222605845863,0.31715442432701413,0.3202372738309185,0.339759417331353,0.3568808391728289,0.35956630477270046,0.35560110325152294,0.3400472357513443,0.3211470971982885,0.28411223993881707,0.21644995082573817
habitat,ecological niche,123.66,2.092,ecology,0.4286904884819719,0.4326785805678805,0.3940960716046717,0.3547318476451526,0.37278725410243024,0.37062737378739125,0.3816381451667965,0.3921377986979614,0.39789830333729226,0.3989135884490759,0.40424053597560883,0.3980306565267664,0.3970349085793532,0.3763898012622896,0.37476346869528876,0.3699719172309248,0.34633700208722773,0.32741164865923794,0.2997678877404132,0.26798784524491126,0.23582424681771824,0.2221448037628728,0.2321678015215886,0.2312498631195961,0.241166696344653,0.23552100668790632,0.23403671919005614,0.21961741102960236,0.21686373830366784,0.20798049134059865,0.17194343251756158,0.14714925347491026
weather,meteorological conditions,608.28,2.784,earth_science,0.4003422406718302,0.4180960140004013,0.403557875067079,0.372867017940058,0.36565945259966426,0.35307999336101764,0.3660097026716109,0.37879210679468817,0.38515608558364095,0.3909797904760017,0.39254666423987994,0.39677269717994523,0.39945148497740934,0.40428127811014813,0.4032510659415427,0.4013928710244626,0.3833430861934217,0.3704321822201928,0.36052256386222664,0.3534644553773856,0.3072187213471719,0.3034745316850714,0.31437892376914467,0.32274212920463874,0.3214310371827927,0.34078988736626625,0.3425485857924669,0.34386968388196976,0.3427614393601378,0.331830979341036,0.3022293446939983,0.23481362495623212
animal,fauna,20.19,1.305,biology,0.4125713179182625,0.4190734734744047,0.38037253540433974,0.32035465134217933,0.3331366247313795,0.3376442403111011,0.35782706564618016,0.376676551417346,0.3646181807258282,0.38488174017992915,0.3887062244581795,0.3975222417152419,0.4058085966381901,0.39548162738603465,0.40102554495313225,0.3963977396262383,0.3757220727636962,0.3476864470344817,0.33817324786490977,0.31322496051556603,0.27192054664409193,0.285489838341467,0.2997759166734636,0.3117064861919252,0.30280838111266856,0.3271982518126064,0.34304493205791065,0.3256631500601477,0.32680173682030506,0.3113186408484412,0.27218589500728446,0.24323027176800016
tornado,cyclonic vortex,2392.94,3.379,phenomena,0.36863190407627733,0.41184808868485745,0.38825747091166485,0.35473191222024414,0.36181648789609505,0.3685849717867156,0.3782550715977099,0.3665691178870212,0.3763051926980951,0.38236339118294027,0.3747310701810561,0.3882421338242279,0.4018003357754253,0.3882857072966399,0.3914142968544181,0.3909069274960493,0.3726841323524303,0.37173488616344463,0.3588785718548405,0.3505803146846451,0.30885261890020477,0.28337238140548787,0.2747081728424703,0.26992407343493946,0.2681787617680229,0.2758954456401969,0.27149265855486643,0.27453548289934093,0.2630353470865656,0.24337654020820398,0.20108457917678535,0.15413680926444223
weight,gravitational mass,4161.56,3.619,physics,0.3936782766974837,0.41160074317554873,0.3881601685103456,0.3572386314259132,0.3751081492767019,0.3738090417636112,0.3869830559919259,0.39978747709771706,0.40629556658292343,0.41625390429695,0.40808615627128186,0.4095006509703587,0.40624542297319977,0.4047521517189878,0.40244062601302666,0.3929644017797896,0.3865438346170951,0.37855966020962395,0.360961245407004,0.3558138572781083,0.3266050695427275,0.3235220773946651,0.3341291085927891,0.34058834556185386,0.36576239711874214,0.3557394088248157,0.3626853137399696,0.3731271825737268,0.3578078223465107,0.33227802259893213,0.2979519129729522,0.25681924677668966
gene,genetic locus,2100.95,3.322,biology,0.3511566734355378,0.39286892584259897,0.37023190191286226,0.3282089545841418,0.3320731719481087,0.3179670481496865,0.32902201419781174,0.3392171549070241,0.3304122586050769,0.3367619668706041,0.32860511210159443,0.341470130440243,0.3611445363088887,0.3629196477580966,0.3474192089777102,0.34476361018041074,0.32877548008793717,0.3238517863184768,0.30349411797580406,0.29374265914487907,0.2780686509211493,0.2673182906053732,0.2762913769789871,0.2932829187412077,0.303134174314843,0.3157678122478973,0.3290351687282018,0.32144786444880447,0.3288543019266011,0.3070105976920956,0.2675494542779759,0.23291517688610291
extinction,species loss,151.09,2.179,ecology,0.4126306363750805,0.4064013937073623,0.3970879380428324,0.35045568222329754,0.3556762876802159,0.3522700324238085,0.3802289393202404,0.3867405366861957,0.38308843069725607,0.39004281808287805,0.3951652090445082,0.40820752827461015,0.39852359206114096,0.39990839844718384,0.40337945049906265,0.39863053373841456,0.370776541821192,0.3738040529889094,0.34867583020002074,0.31667173979056634,0.2821191431080434,0.2799586998836535,0.28654532968627267,0.29004313689400596,0.2844783518492913,0.2895026842265313,0.29067042265176257,0.2952092672905895,0.28076804503388897,0.2730888633461894,0.2396321378509787,0.18230758834212063
gravity,gravitational force,49.3,1.693,physics,0.40865104522460616,0.42079381489948164,0.4069022707372526,0.35677984894280257,0.3578391299058082,0.355051086607968,0.34918385525405504,0.3589827431493103,0.3607094990454976,0.3684574331602217,0.36476645884263914,0.37593067801617525,0.37464560790725,0.3679348604920753,0.3728783247702787,0.36833942510331036,0.3534858844572835,0.3488292947727417,0.3358943627197692,0.3232860684672585,0.28330871684182185,0.28084630670389804,0.30370729751975045,0.30189423148284766,0.31542621498318213,0.31942216500937304,0.32131583173253825,0.3278340608019358,0.32183301990188645,0.2919304631223612,0.24953406005132972,0.19276756127413647
thunder,sonic boom,88.46,1.947,phenomena,0.414770880398475,0.4196116076156838,0.43279270157695665,0.37922701805614134,0.3843125746670666,0.4063741065266655,0.4267299595065881,0.4348626144192573,0.4330635528105312,0.44334517426764863,0.441963652516308,0.44193846942162873,0.44305838691898786,0.443461183068805,0.4416788655492283,0.43100209285430824,0.41698805645780723,0.39669714274363216,0.3814182807795202,0.36835931711775,0.34226180246862004,0.35431060446527046,0.36789178573544085,0.362089626639655,0.369363997120537,0.3789363073558406,0.38672166566359334,0.38756175148105554,0.37494994137628135,0.3627426607520298,0.31618844860181067,0.257234434059353
