high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15
evolution,phylogenesis,3935.42,3.595,biology,0.3773114722590494,0.37630966960060314,0.3677707346687621,0.3389123863226441,0.35320886944496577,0.3552095833923971,0.3341286013403971,0.3318781811618906,0.3252555779998737,0.2910285668804936,0.2470985643561835,0.24190116730808903,0.20990502114439127,0.1785149524027721,0.1795924537995045,0.13524539986600823
biodiversity,biological diversity,25.63,1.409,ecology,0.31896241869648223,0.35386647889010964,0.33243760900952973,0.27644509821492497,0.2503791436650479,0.21156960108291364,0.1912027182172793,0.18071403387669796,0.17072156288781734,0.163854716221522,0.1329381054811093,0.12162556030049687,0.10831834290558351,0.08786821264571398,0.08006956995182307,0.057711332825331835
force,mechanical force,1376.43,3.139,physics,0.22366732610874646,0.2812760831147904,0.2987868092531364,0.28179035115964607,0.2555723334351816,0.23964133777560342,0.22794872088554155,0.20663558658679904,0.20375352664920432,0.1983678551852266,0.1883098787366958,0.1756220421807018,0.16174674647410123,0.145893018465441,0.1586407418777472,0.11277678105464019
asteroid,minor planet,84.42,1.926,astronomy,0.3845893695059299,0.38502557429142303,0.4134583619156056,0.3810830257262146,0.36588013276739434,0.3452700563197143,0.3280911455721406,0.339408582316474,0.3185328701431871,0.32564436270105157,0.30633226611178366,0.30106242467154665,0.2455760537165643,0.24057564086052607,0.2528542414836245,0.21973648489460473
nerve,neural pathway,482.36,2.683,anatomy,0.3955869501147764,0.382365243196111,0.3862503118703242,0.36028949864691917,0.38375665789636726,0.3853599256011938,0.4011299909267447,0.38370049603250156,0.3651868490202841,0.35609807489989964,0.3225352565694265,0.29857170585208714,0.26266650373702916,0.2633913871173865,0.2733844328740055,0.23033490430326725
rock,geological formation,1411.21,3.15,earth_science,0.4181076778662016,0.4149926076291204,0.41711046383032163,0.411177128529722,0.4238997682246928,0.4341189876672581,0.43629230249396495,0.43262497717815396,0.436822787742996,0.42025367402964076,0.3954929364077917,0.3868504598146726,0.3556938434203383,0.3443655308110063,0.36080639832495937,0.3285222247858378
melting,liquefaction,18.83,1.275,chemistry,0.4322189133226758,0.42186826582616016,0.4076089603744995,0.3755342293233382,0.3815217100306607,0.3857871021221698,0.39643993180648107,0.4062724998324808,0.39346168283061633,0.3840453047882384,0.3427232800199141,0.34506331276405633,0.3160270677163547,0.32398542294111343,0.3395824292578121,0.2942404643745509
moon,natural satellite,727.64,2.862,astronomy,0.3914091831541452,0.38935862527226917,0.4093336968683505,0.37982819728716166,0.39642453249079085,0.40621919842594567,0.40690737739486693,0.4062912722138311,0.3951461284470801,0.38495200385357325,0.3676805167779098,0.33803734413689746,0.30442926352411737,0.298214591358129,0.3106875379074199,0.27849156637521744
energy,kinetic energy,132.58,2.122,physics,0.24282039838844505,0.3039150280662748,0.3258824209857475,0.30114787970949575,0.281553362224907,0.2896416415927775,0.3018417670194465,0.3166712263403069,0.30359069115399073,0.2897974950934019,0.2641147701909672,0.23999182653681542,0.20111194821720277,0.1937962258335445,0.1953715615093671,0.15522899038274807
blood,circulatory fluid,111994.85,5.049,anatomy,0.39159728191811366,0.4031065606389148,0.40868676383835767,0.38879578946091153,0.38824888635675237,0.405896491973584,0.39943023335199745,0.4049761131832832,0.39912777553931567,0.387943462249565,0.3629635384130928,0.34936545262617935,0.3287533048328152,0.3273750876209236,0.3414530250270937,0.3043744103204133
