condition,ablate_layer,ablate_mode,rank,direction_type,layer,ablated_auroc,clean_auroc,auroc_drop,cosine_dist,euclidean_dist,output_kl
single_svd_k4,0,single,4,svd,20,0.7634297520661157,0.9607438016528926,0.1973140495867769,0.0002728504258475706,13.319799423217773,2.0555524826049805
single_svd_k4,0,single,4,svd,21,0.7533574380165289,0.9610020661157025,0.2076446280991736,0.0002618761364900912,13.696552276611328,2.0555524826049805
single_svd_k4,0,single,4,svd,22,0.7402505165289257,0.9545454545454546,0.21429493801652888,0.0002583191405801655,13.874164581298828,2.0555524826049805
single_svd_k4,0,single,4,svd,23,0.7320506198347108,0.9524793388429752,0.22042871900826444,0.00026491578866127963,14.147553443908691,2.0555524826049805
single_svd_k4,0,single,4,svd,24,0.7274018595041323,0.9489927685950414,0.22159090909090917,0.0002755568700583133,14.431010246276855,2.0555524826049805
single_svd_k4,0,single,4,svd,25,0.7218491735537189,0.9429235537190082,0.22107438016528924,0.00028817179484241784,14.62010669708252,2.0555524826049805
single_svd_k4,0,single,4,svd,26,0.7204932851239669,0.9418904958677685,0.2213972107438016,0.0003062910367355176,15.019881248474121,2.0555524826049805
single_svd_k4,0,single,4,svd,27,0.720364152892562,0.9431818181818182,0.22281766528925628,0.0003167255023454052,15.254149436950684,2.0555524826049805
single_svd_k4,0,single,4,svd,28,0.7174586776859505,0.9381456611570248,0.2206869834710743,0.00033684415841006565,15.62411880493164,2.0555524826049805
single_svd_k4,0,single,4,svd,29,0.7199121900826446,0.9315599173553719,0.2116477272727273,0.0003685604072707349,16.055105209350586,2.0555524826049805
single_svd_k4,0,single,4,svd,30,0.7161673553719009,0.9270402892561983,0.2108729338842974,0.00047655848284711144,17.078216552734375,2.0555524826049805
single_svd_k4,0,single,4,svd,31,0.7148760330578512,0.9190340909090909,0.20415805785123975,0.005242713395860132,24.573711395263672,2.0555524826049805
single_svd_k8,0,single,8,svd,0,0.899922520661157,0.899922520661157,0.0,0.00441990429886574,4.580940246582031,2.8779282569885254
single_svd_k8,0,single,8,svd,1,0.6478564049586777,0.9309142561983471,0.2830578512396694,0.004748631436110928,5.636739730834961,2.8779282569885254
single_svd_k8,0,single,8,svd,2,0.6519886363636362,0.9482179752066116,0.2962293388429753,0.005366953693975551,8.005331039428711,2.8779282569885254
single_svd_k8,0,single,8,svd,3,0.712164256198347,0.9511880165289256,0.2390237603305786,0.0020316674088491915,20.397689819335938,2.8779282569885254
single_svd_k8,0,single,8,svd,4,0.6352014462809916,0.9595816115702479,0.3243801652892563,0.00012340517146502972,127.7640380859375,2.8779282569885254
single_svd_k8,0,single,8,svd,5,0.622029958677686,0.9639721074380165,0.3419421487603306,7.6746892536117e-05,150.76979064941406,2.8779282569885254
single_svd_k8,0,single,8,svd,6,0.6212551652892561,0.9682334710743803,0.34697830578512423,7.239441599038443e-05,156.56826782226562,2.8779282569885254
single_svd_k8,0,single,8,svd,7,0.621513429752066,0.9706869834710745,0.3491735537190085,7.347650501920988e-05,161.27980041503906,2.8779282569885254
single_svd_k8,0,single,8,svd,8,0.6234504132231404,0.9730113636363638,0.3495609504132233,7.837311637981514e-05,164.60992431640625,2.8779282569885254
single_svd_k8,0,single,8,svd,9,0.6239669421487604,0.975335743801653,0.35136880165289264,8.18504184992852e-05,167.85205078125,2.8779282569885254
single_svd_k8,0,single,8,svd,10,0.6353305785123966,0.9748192148760331,0.33948863636363646,8.769806670616553e-05,170.84751892089844,2.8779282569885254
single_svd_k8,0,single,8,svd,11,0.6388171487603306,0.9744318181818182,0.33561466942148765,8.949750456421768e-05,172.2927703857422,2.8779282569885254
single_svd_k8,0,single,8,svd,12,0.6581869834710744,0.9739152892561984,0.315728305785124,9.40740837431786e-05,174.1881866455078,2.8779282569885254
single_svd_k8,0,single,8,svd,13,0.6683884297520661,0.9728822314049588,0.30449380165289264,9.618121575916128e-05,176.30694580078125,2.8779282569885254
single_svd_k8,0,single,8,svd,14,0.6417871900826446,0.9715909090909091,0.32980371900826444,8.896000978175778e-05,178.23648071289062,2.8779282569885254
single_svd_k8,0,single,8,svd,15,0.5080061983471075,0.9699121900826446,0.46190599173553715,8.292135308218818e-05,180.00970458984375,2.8779282569885254
single_svd_k8,0,single,8,svd,16,0.5561725206611571,0.9700413223140496,0.4138688016528925,7.727004920743408e-05,181.58126831054688,2.8779282569885254
single_svd_k8,0,single,8,svd,17,0.4823088842975206,0.9683626033057852,0.48605371900826455,7.054607000855917e-05,183.37356567382812,2.8779282569885254
single_svd_k8,0,single,8,svd,18,0.478047520661157,0.9661673553719008,0.48811983471074377,6.825016218414692e-05,184.23825073242188,2.8779282569885254
single_svd_k8,0,single,8,svd,19,0.4616477272727273,0.9608729338842975,0.4992252066115702,6.835844784258693e-05,184.23561096191406,2.8779282569885254
single_svd_k8,0,single,8,svd,20,0.4644886363636364,0.9607438016528926,0.49625516528925623,6.854140096046457e-05,183.9753875732422,2.8779282569885254
single_svd_k8,0,single,8,svd,21,0.4569344008264462,0.9610020661157025,0.5040676652892563,7.09706164147006e-05,183.61427307128906,2.8779282569885254
single_svd_k8,0,single,8,svd,22,0.45047778925619836,0.9545454545454546,0.5040676652892562,7.280971495138289e-05,182.97723388671875,2.8779282569885254
single_svd_k8,0,single,8,svd,23,0.4487990702479339,0.9524793388429752,0.5036802685950412,7.500008730432217e-05,182.25839233398438,2.8779282569885254
single_svd_k8,0,single,8,svd,24,0.44970299586776863,0.9489927685950414,0.4992897727272728,7.857920124598738e-05,181.2971649169922,2.8779282569885254
single_svd_k8,0,single,8,svd,25,0.4517691115702479,0.9429235537190082,0.49115444214876025,8.245497501524479e-05,180.32325744628906,2.8779282569885254
single_svd_k8,0,single,8,svd,26,0.4497675619834711,0.9418904958677685,0.4921229338842974,8.715101575174078e-05,179.19297790527344,2.8779282569885254
single_svd_k8,0,single,8,svd,27,0.45047778925619836,0.9431818181818182,0.4927040289256199,9.108713073624486e-05,178.38992309570312,2.8779282569885254
single_svd_k8,0,single,8,svd,28,0.4528667355371901,0.9381456611570248,0.4852789256198347,9.516585390167975e-05,176.65638732910156,2.8779282569885254
single_svd_k8,0,single,8,svd,29,0.45454545454545453,0.9315599173553719,0.4770144628099174,0.0001020253324975906,174.69007873535156,2.8779282569885254
single_svd_k8,0,single,8,svd,30,0.4543517561983471,0.9270402892561983,0.4726885330578512,0.00011734684456621292,160.62545776367188,2.8779282569885254
single_svd_k8,0,single,8,svd,31,0.6769111570247934,0.9190340909090909,0.2421229338842975,0.010899628622580537,24.721569061279297,2.8779282569885254
single_random,0,single,1,random,0,0.899922520661157,0.899922520661157,0.0,0.00441990429886574,4.580940246582031,0.0002567441260907799
single_random,0,single,1,random,1,0.9301394628099173,0.9309142561983471,0.0007747933884297842,0.004423978512621218,6.005939960479736,0.0002567441260907799
single_random,0,single,1,random,2,0.9484762396694214,0.9482179752066116,-0.00025826446280985405,0.005052867071353773,8.99559211730957,0.0002567441260907799
single_random,0,single,1,random,3,0.9509297520661157,0.9511880165289256,0.00025826446280985405,0.006502059064487087,9.120027542114258,0.0002567441260907799
single_random,0,single,1,random,4,0.9597107438016528,0.9595816115702479,-0.0001291322314048715,0.006250825049523567,8.845309257507324,0.0002567441260907799
single_random,0,single,1,random,5,0.9639721074380165,0.9639721074380165,0.0,0.0059231562024315565,9.084497451782227,0.0002567441260907799
single_random,0,single,1,random,6,0.9678460743801653,0.9682334710743803,0.0003873966942149476,0.005870821183335484,9.562005996704102,0.0002567441260907799
single_random,0,single,1,random,7,0.9701704545454546,0.9706869834710745,0.0005165289256199301,0.006052603022792313,9.97031307220459,0.0002567441260907799
single_random,0,single,1,random,8,0.9727530991735537,0.9730113636363638,0.0002582644628100761,0.005616232288745748,10.252372741699219,0.0002567441260907799
single_random,0,single,1,random,9,0.9755940082644627,0.975335743801653,-0.000258264462809743,0.004315455981580452,10.642119407653809,0.0002567441260907799
single_random,0,single,1,random,10,0.9748192148760331,0.9748192148760331,0.0,0.003973949013925893,11.049554824829102,0.0002567441260907799
single_random,0,single,1,random,11,0.9745609504132231,0.9744318181818182,-0.0001291322314048715,0.0037162358794722294,11.20624828338623,0.0002567441260907799
single_random,0,single,1,random,12,0.9732696280991735,0.9739152892561984,0.0006456611570249127,0.0035053057967842083,11.587789535522461,0.0002567441260907799
single_random,0,single,1,random,13,0.9732696280991736,0.9728822314049588,-0.0003873966942148366,0.0031180197070074245,12.10128402709961,0.0002567441260907799
single_random,0,single,1,random,14,0.9715909090909092,0.9715909090909091,-1.1102230246251565e-16,0.0027091952938077535,12.323051452636719,0.0002567441260907799
single_random,0,single,1,random,15,0.9701704545454546,0.9699121900826446,-0.00025826446280996507,0.00217789529488277,12.705821990966797,0.0002567441260907799
single_random,0,single,1,random,16,0.9702995867768596,0.9700413223140496,-0.00025826446280996507,0.0016795604634092243,12.955286026000977,0.0002567441260907799
single_random,0,single,1,random,17,0.9686208677685951,0.9683626033057852,-0.00025826446280996507,0.0013905832773221105,13.432934761047363,0.0002567441260907799
single_random,0,single,1,random,18,0.9660382231404959,0.9661673553719008,0.0001291322314048715,0.0011907365756230748,14.062358856201172,0.0002567441260907799
single_random,0,single,1,random,19,0.9608729338842975,0.9608729338842975,0.0,0.0010416758551342609,14.633630752563477,0.0002567441260907799
single_random,0,single,1,random,20,0.9599690082644629,0.9607438016528926,0.0007747933884297842,0.0008759579144146379,15.168486595153809,0.0002567441260907799
single_random,0,single,1,random,21,0.9613894628099173,0.9610020661157025,-0.0003873966942148366,0.000785936926355979,15.442235946655273,0.0002567441260907799
single_random,0,single,1,random,22,0.9550619834710743,0.9545454545454546,-0.0005165289256197081,0.0007473567732066977,15.711554527282715,0.0002567441260907799
single_random,0,single,1,random,23,0.9522210743801652,0.9524793388429752,0.00025826446280996507,0.0007496205645406429,15.969355583190918,0.0002567441260907799
single_random,0,single,1,random,24,0.9493801652892562,0.9489927685950414,-0.00038739669421472556,0.0007587422941617294,16.07168197631836,0.0002567441260907799
single_random,0,single,1,random,25,0.9424070247933884,0.9429235537190082,0.0005165289256197081,0.0008008945244228904,16.29948616027832,0.0002567441260907799
single_random,0,single,1,random,26,0.9422778925619835,0.9418904958677685,-0.0003873966942149476,0.0008325303725723598,16.622211456298828,0.0002567441260907799
single_random,0,single,1,random,27,0.9434400826446281,0.9431818181818182,-0.00025826446280985405,0.0008439452171142836,16.816072463989258,0.0002567441260907799
single_random,0,single,1,random,28,0.9384039256198347,0.9381456611570248,-0.00025826446280985405,0.0009002247835062649,17.185022354125977,0.0002567441260907799
single_random,0,single,1,random,29,0.9314307851239669,0.9315599173553719,0.00012913223140498253,0.00096762158242647,17.606700897216797,0.0002567441260907799
single_random,0,single,1,random,30,0.9278150826446281,0.9270402892561983,-0.0007747933884297842,0.0011637908140758046,19.00337028503418,0.0002567441260907799
single_random,0,single,1,random,31,0.918646694214876,0.9190340909090909,0.0003873966942149476,0.004387010667342928,22.461227416992188,0.0002567441260907799
single_probe,5,single,1,probe,0,0.899922520661157,0.899922520661157,0.0,0.00441990429886574,4.580940246582031,0.0032317766454070807
single_probe,5,single,1,probe,1,0.9309142561983471,0.9309142561983471,0.0,0.0044314525333389865,6.002074241638184,0.0032317766454070807
single_probe,5,single,1,probe,2,0.9482179752066116,0.9482179752066116,0.0,0.005059625127012413,9.017328262329102,0.0032317766454070807
single_probe,5,single,1,probe,3,0.9511880165289256,0.9511880165289256,0.0,0.00649548041132153,9.122367858886719,0.0032317766454070807
single_probe,5,single,1,probe,4,0.9595816115702479,0.9595816115702479,0.0,0.006248825163401195,8.847132682800293,0.0032317766454070807
single_probe,5,single,1,probe,5,0.9639721074380165,0.9639721074380165,0.0,0.005923953747231869,9.086830139160156,0.0032317766454070807
single_probe,5,single,1,probe,6,0.5430010330578512,0.9682334710743803,0.4252324380165291,0.0022678295825673267,6.278121471405029,0.0032317766454070807
single_probe,5,single,1,probe,7,0.6938274793388429,0.9706869834710745,0.2768595041322316,0.0024698690716074,6.48191499710083,0.0032317766454070807
single_probe,5,single,1,probe,8,0.7728564049586777,0.9730113636363638,0.20015495867768607,0.0024383564151659876,6.848285675048828,0.0032317766454070807
single_probe,5,single,1,probe,9,0.8424586776859504,0.975335743801653,0.1328770661157026,0.0019529407794651732,7.264060020446777,0.0032317766454070807
single_probe,5,single,1,probe,10,0.8757747933884298,0.9748192148760331,0.09904442148760328,0.0018936834971099437,7.862748622894287,0.0032317766454070807
single_probe,5,single,1,probe,11,0.8823605371900828,0.9744318181818182,0.09207128099173545,0.0018753628390738575,8.085165023803711,0.0032317766454070807
single_probe,5,single,1,probe,12,0.8839101239669421,0.9739152892561984,0.09000516528925628,0.0018365283413618316,8.541019439697266,0.0032317766454070807
single_probe,5,single,1,probe,13,0.8939824380165289,0.9728822314049588,0.0788997933884299,0.0016859495948159386,8.887507438659668,0.0032317766454070807
single_probe,5,single,1,probe,14,0.8986311983471075,0.9715909090909091,0.07295971074380159,0.0015004478835501933,9.350025177001953,0.0032317766454070807
single_probe,5,single,1,probe,15,0.9030216942148761,0.9699121900826446,0.06689049586776852,0.0012495503641183348,9.989245414733887,0.0032317766454070807
