layer,pct,mean_jaccard,std_jaccard,n_pairs
0,5.0,0.05885786675826771,0.015194273636378073,10
1,5.0,0.0558276541473931,0.03293280227504117,10
2,5.0,0.0855093896872858,0.03276088138480937,10
3,5.0,0.11002235062226837,0.0387144640250522,10
4,5.0,0.07455358276452866,0.030786474259148155,10
5,5.0,0.07863673862863503,0.03277677436842568,10
