condition,pct,seed,dataset,layer,n_ablated_per_layer,freq_auroc,freq_auroc_std,freq_accuracy
random,5.0,0,emotion,10,409,0.9810964083175804,0.007272356923127168,0.9217391304347826
random,5.0,0,emotion,11,409,0.9822306238185256,0.0028292305382033645,0.9304347826086957
random,5.0,0,emotion,12,409,0.980718336483932,0.0025078448320267543,0.9260869565217391
random,5.0,0,emotion,13,409,0.9761814744801512,0.006393774867783686,0.9043478260869564
random,5.0,0,emotion,14,409,0.9633270321361058,0.016505769340599667,0.8782608695652174
random,5.0,0,emotion,15,409,0.9300567107750473,0.03927218328521104,0.8521739130434781
random,5.0,1,emotion,0,409,0.9716446124763705,0.011151516978262879,0.9304347826086955
random,5.0,1,emotion,1,409,0.9742911153119092,0.010799891763391887,0.9130434782608695
random,5.0,1,emotion,2,409,0.975803402646503,0.006909514889412871,0.917391304347826
random,5.0,1,emotion,3,409,0.9758034026465028,0.008055680813861042,0.9217391304347826
random,5.0,1,emotion,4,409,0.9814744801512287,0.006909514889412917,0.9217391304347826
random,5.0,1,emotion,5,409,0.980718336483932,0.008143916532528548,0.9304347826086957
random,5.0,1,emotion,6,409,0.9780718336483932,0.007232940064162188,0.9347826086956521
random,5.0,1,emotion,7,409,0.9765595463137997,0.007984390201112584,0.9391304347826088
random,5.0,1,emotion,8,409,0.9792060491493384,0.00560771152143338,0.9521739130434783
random,5.0,1,emotion,9,409,0.9799621928166351,0.004409037349599469,0.9260869565217392
random,5.0,1,emotion,10,409,0.9810964083175804,0.007272356923127168,0.9217391304347826
random,5.0,1,emotion,11,409,0.9818525519848771,0.0028292305382033615,0.9304347826086957
random,5.0,1,emotion,12,409,0.9788279773156902,0.0025078448320267612,0.9260869565217391
random,5.0,1,emotion,13,409,0.9746691871455576,0.006049149338374299,0.9260869565217392
random,5.0,1,emotion,14,409,0.9689981096408318,0.01059950530727877,0.8869565217391304
random,5.0,1,emotion,15,409,0.9391304347826086,0.027560373487497274,0.8521739130434783
random,5.0,2,emotion,0,409,0.9716446124763705,0.011151516978262879,0.9304347826086955
random,5.0,2,emotion,1,409,0.9742911153119092,0.010799891763391887,0.9130434782608695
random,5.0,2,emotion,2,409,0.975803402646503,0.006909514889412871,0.917391304347826
random,5.0,2,emotion,3,409,0.9758034026465028,0.008055680813861042,0.9217391304347826
random,5.0,2,emotion,4,409,0.9814744801512287,0.006909514889412917,0.9217391304347826
random,5.0,2,emotion,5,409,0.980718336483932,0.008143916532528548,0.9304347826086957
random,5.0,2,emotion,6,409,0.9780718336483932,0.007232940064162188,0.9347826086956521
random,5.0,2,emotion,7,409,0.9765595463137997,0.007984390201112584,0.9391304347826088
random,5.0,2,emotion,8,409,0.9792060491493384,0.00560771152143338,0.9521739130434783
random,5.0,2,emotion,9,409,0.9799621928166351,0.004409037349599469,0.9260869565217392
random,5.0,2,emotion,10,409,0.9810964083175804,0.007272356923127168,0.9217391304347826
random,5.0,2,emotion,11,409,0.9829867674858225,0.002928531830780669,0.9304347826086957
random,5.0,2,emotion,12,409,0.9799621928166353,0.0019277956573129807,0.9173913043478261
