high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15,jsd_layer_16,jsd_layer_17,jsd_layer_18,jsd_layer_19,jsd_layer_20,jsd_layer_21,jsd_layer_22,jsd_layer_23,jsd_layer_24,jsd_layer_25,jsd_layer_26,jsd_layer_27,jsd_layer_28,jsd_layer_29,jsd_layer_30,jsd_layer_31
fraud,misrepresentation,25.43,-1,crimes,0.37752388477499843,0.3055649670895192,0.30636894592040176,0.24108724570364518,0.2442270818360609,0.22886601401806111,0.23808455229028677,0.25950368244211797,0.2740575221078039,0.25833305373111226,0.2691061282241105,0.2731422655258236,0.29130990841926124,0.27075197548705804,0.2622420473178111,0.25987362800532476,0.25086436540549856,0.23981966786043096,0.21450001834618304,0.19735435354805023,0.16358671989707052,0.16413026196669,0.15016105939737862,0.1552971818030207,0.15084452177657687,0.15640907017717848,0.15839442113902508,0.160782293895379,0.1696527463412038,0.1666317168806786,0.1333014150637986,0.10049126586288322
tenant,lessee,16.94,-1,property,0.43481645705703426,0.42675874753401166,0.41544059095830443,0.36776737776755614,0.3455913854232233,0.3092566332907836,0.3064698496045588,0.3088694386815998,0.3118463179256905,0.30727360242872936,0.3049812442290092,0.3017127551801826,0.30406144854031325,0.292389751539339,0.2953600294012578,0.281264104875638,0.2636797490455767,0.2589103573867622,0.2445870085434862,0.22965262671151893,0.20815523696592472,0.21697327842947073,0.2226909769843533,0.22802322486887805,0.23636604937678357,0.24233644545075392,0.24604655342938353,0.2496609621989187,0.23790719161523669,0.23831028994014553,0.2063073774809891,0.16461480815223814
liability,culpability,38.93,-1,civil,0.37345270686903986,0.3327223621441048,0.2923439403245569,0.23950885466614957,0.2524418997923459,0.22389086185101034,0.2205890009881294,0.23741374845803145,0.22843972909840637,0.23594929110244434,0.24148628960956384,0.24180162828488488,0.27178110965850766,0.2566601034510473,0.2661148275027373,0.2658902938044302,0.2584816799949293,0.25451283142935144,0.23709902934325167,0.2294776387460694,0.18459223109570408,0.18770158580338372,0.1795022583667887,0.18750861106744712,0.18710327318618625,0.19598465338516258,0.20528669726193183,0.19962985734254618,0.20027751944736755,0.18390197450917067,0.14859210516250018,0.12209734120636136
bail,surety,10.59,-1,penalties,0.450026052692888,0.4451204275882986,0.40036373633416256,0.3728029564500317,0.35758173896385714,0.3299656534711432,0.337884485766878,0.3286619359027171,0.31865756539519385,0.30280451066268005,0.30890729773673425,0.2723378001742769,0.28549983200385354,0.28657385291481435,0.3021297597991647,0.3024887679143424,0.277113051712299,0.27782913726720315,0.2856408381034791,0.29153949165885074,0.24951016594346007,0.2337781187659621,0.22730304209838753,0.2300411094835796,0.22534373883264874,0.23591301251238433,0.23640304827829506,0.2443090218481711,0.2452767455929439,0.2405363461226572,0.20163414817456446,0.1314214495961813
community service,compulsory service,130.59,-1,penalties,0.17984532577531948,0.35216794879881974,0.2855816200550749,0.25408214008098906,0.24078095614328116,0.2505648111174876,0.2544693338296956,0.28051485457315384,0.2439960194249956,0.24321778911146635,0.24442867282902286,0.24185752343693323,0.2592202303011103,0.22964922640632118,0.22732216337513494,0.22678033431408873,0.22155868582525215,0.22709785072583033,0.22651027152603057,0.22357908703849566,0.18414649508079992,0.17544266250701296,0.17460340432369711,0.18330790111937245,0.1860717227155525,0.2076642556568884,0.2175628184209068,0.22022395803617426,0.21846419009182572,0.19841968732855547,0.16075453587380242,0.11287144744237362
zoning,land use regulation,280.24,-1,property,0.4306511521929241,0.40853670193232094,0.3983618950212082,0.34711277539999397,0.3253175520633206,0.318845279391444,0.32753546007439704,0.28307919513525165,0.2991735087056189,0.2866682303933309,0.3017272249868197,0.3110279016236793,0.3090858350828839,0.29934053472901834,0.30191836885989104,0.3001130090785952,0.29758040552718396,0.27856339785721096,0.2726317039681956,0.2624507286987545,0.23066752361361248,0.20831288980851673,0.201835485196022,0.20288722796214925,0.19230546267112633,0.19762030194559957,0.19643305062653113,0.1957286608279877,0.20002848274087465,0.1822586746818863,0.14863757976793462,0.103254262128439
divorce,dissolution of marriage,276.9,-1,family,0.3515782747479425,0.35876329141072294,0.3508564371796339,0.32400072212238634,0.30441780093288073,0.27110559839186466,0.23516739780753945,0.23265896278690357,0.23211053995622544,0.2218807029472944,0.20240111239987563,0.2065477866975255,0.21191714041832568,0.20632330985203257,0.20404563147139146,0.21271937784371808,0.22013810583337157,0.20485105365792788,0.20057197177943512,0.21238967645196627,0.20088897669938086,0.17100191319250763,0.15281739516796786,0.15449114353363863,0.1525486818372843,0.15934750782693274,0.16275669079473923,0.15805328373417843,0.16771178868061537,0.16373850723350808,0.13503029029724656,0.09339041054052588
arson,incendiarism,226.69,-1,crimes,0.43056372293515466,0.42492163841259045,0.3778771000725182,0.2955934137990311,0.28053306972021985,0.28767764537742024,0.2701995304173029,0.2807081149528643,0.26621617580576806,0.26207143976583624,0.26339859945013555,0.23992310410676485,0.23122228442541604,0.2310040879697427,0.21343357159190762,0.21637863206754124,0.21060261345583778,0.20986061876332368,0.20242982307087887,0.2050541976736453,0.16535074669538746,0.1438130154200869,0.1360460049703057,0.1329701229690774,0.13949528101103878,0.15156047134079975,0.14822735808442855,0.15726285703602436,0.1734102824714478,0.17146892465157443,0.14173396207576136,0.10995069572457138
custody,guardianship,13.24,-1,family,0.3737218325291285,0.3852915123548305,0.3686515352371702,0.29573185654018713,0.28424975277246006,0.2728149175755579,0.26601886007616826,0.285746488068347,0.2922307157444264,0.31592486565089234,0.2851586856146441,0.28958276156943363,0.30448359052976914,0.31583390390572236,0.3054908822032099,0.3157813891429728,0.30992377031879537,0.2989733168596558,0.2833908411504977,0.25647306485990684,0.21301307415693685,0.1983792685122375,0.20229486538554325,0.18711835008706174,0.19245466504724792,0.19635311590290622,0.20254961268228494,0.20134880993488302,0.21420762738567034,0.2092138024332677,0.17537348201479583,0.1203031662775214
mortgage,lien,10.6,-1,property,0.3821865056527786,0.369597113513768,0.3663905945919122,0.3214598319254591,0.339373925685405,0.33704184484131094,0.3395966294852261,0.3437624772313085,0.3561478946526613,0.34841367031986525,0.3523467714610006,0.3488222048401239,0.3576092071396251,0.3445472821168042,0.364702412571981,0.35823721751155513,0.35654364523088394,0.3627251603208882,0.35410643982831724,0.3452150307159226,0.3458305828955779,0.3243127278254573,0.31780855539830877,0.31218133301395035,0.31113443099064747,0.32056276480240786,0.3145425288818636,0.317257490874354,0.32000273609291185,0.32178974546734895,0.2916405925445604,0.21967284716276292
appeal,appellate review,363.86,-1,procedures,0.384346416799711,0.33726107789586635,0.3592922083346184,0.34106941884876707,0.3084464192285288,0.2831278554801586,0.277958716172266,0.26972389755745807,0.29187132904063007,0.2777677794582856,0.267093430422148,0.2820668272198649,0.27724250058586175,0.2779148943980015,0.2760060232126361,0.2614476339309331,0.25850301711543366,0.2630424785488993,0.26705049695215366,0.2693854403100914,0.23913027158048658,0.2097415487969923,0.19165498873201015,0.17691664843901145,0.1663595596479121,0.16634572708193293,0.17721570738652498,0.17812205125176878,0.19732132605740516,0.1930004214193215,0.1537557326965375,0.09700882983777658
sentencing,adjudging,230.1,-1,procedures,0.4209993277111469,0.4057305743602127,0.3939387347190651,0.3576653591283577,0.37024429977459616,0.36333114844345626,0.37381693965058516,0.3872411114190897,0.37442498739419955,0.38762907810525915,0.3932952347620833,0.38194467331346227,0.4030022606003707,0.38076517388923137,0.3758550650116332,0.37240469687769284,0.3703041757628683,0.3561371871284719,0.33234205046093324,0.32186177174146047,0.27016563871896015,0.2542713120643014,0.23373705125490005,0.2276575664420733,0.22737855971865364,0.2232563642676466,0.23413403307615588,0.23316447512067817,0.24227884919286125,0.24818358268038443,0.20506829048542313,0.1647112629474741
cross-examination,cross-interrogation,2478.34,-1,procedures,0.4204134919168436,0.4016465815239178,0.350514206534005,0.29482065735232743,0.2700308252902955,0.26828483237118805,0.23644008296184166,0.22450082465572135,0.22526960506618457,0.20308908609552162,0.21199021182325595,0.1958738126224832,0.2057160358172757,0.20576111702945749,0.19991389803363893,0.2049345352316413,0.19291481618016323,0.19686393991898044,0.18989683385318895,0.18464259150918022,0.1482149196882308,0.12574865285491435,0.11652704087255202,0.10558215977972885,0.09712489302742984,0.0956947630771019,0.09798605254569036,0.09529658769297815,0.10276815072440998,0.10095245822185196,0.0755387732022375,0.05764407357497195
trespassing,unlawful entry,24.52,-1,crimes,0.44446551329782624,0.4270283560723952,0.40334673617706746,0.28885091551727965,0.27440621918447494,0.28001125635833324,0.26946148492930844,0.2561291818541079,0.2562320298886711,0.26416876567935677,0.272707673027116,0.27082848032380147,0.28115903028219535,0.286347905596176,0.26038295008829204,0.27592309453569897,0.24009823173305694,0.23024659346834198,0.24386112357522077,0.23658311154119174,0.23028803239468837,0.22713783287363218,0.2163633423931196,0.21967383639008115,0.24407966705026385,0.25111529121167925,0.24501997517872537,0.25347771219998383,0.2578031884446898,0.2519854540613821,0.1951744081454019,0.1505071299700036
fine,pecuniary penalty,14439.17,-1,penalties,0.4426675564393311,0.3847367892474987,0.33255383980198605,0.28140808946634144,0.25320158842972007,0.2538823816814694,0.25566977171499417,0.2498885226838404,0.22005304226479705,0.2272389939980449,0.23369907502188564,0.22375408129320562,0.23676360774748112,0.215999120019029,0.22084542679663266,0.21976769987504247,0.21617393159991355,0.2186798372946418,0.21114482177629684,0.2215925369920745,0.1868730523427546,0.17286079222801196,0.16156304755522982,0.15589925381967418,0.1509629630130629,0.15908838223917915,0.1487148016490349,0.15310989433357647,0.14835563692785936,0.15640749559747252,0.12390615202520622,0.08660787780771798
murder,homicide,14.65,-1,crimes,0.33350793180613414,0.24627558692219598,0.23150574847438332,0.15524555887949343,0.15370774789327435,0.144148030577581,0.1510744789115845,0.14982701917269484,0.15054270030583178,0.15222226329517338,0.15623610883796782,0.14885381640488654,0.16031171408504846,0.15148984209325622,0.13979680653411736,0.15050554832272936,0.14909935149831152,0.14326867966025184,0.1487165114517113,0.14678208863479633,0.12429592619700319,0.12195177854890996,0.12347180779227526,0.12567062757376318,0.13653956199985157,0.13938509690714404,0.14233517278824326,0.1476436693342339,0.1537870829823628,0.152337801279877,0.13490446608118734,0.09899070721414777
negligence,dereliction,26.56,-1,civil,0.44353477649337403,0.4288467105815203,0.40616231059945174,0.3432470821738902,0.3338767053952872,0.3132458902557497,0.30289889354974164,0.2977879923414538,0.30820768009304156,0.3017204319146995,0.304940621008713,0.29954219905276713,0.297987724419913,0.28256618200264205,0.28611428857056925,0.2856750186656904,0.2807791762959818,0.27900395567974784,0.27148353495126,0.24940746479674855,0.2075236402478915,0.1888783448433044,0.1672515395873801,0.16305710507148585,0.14869371480270901,0.1456781863755377,0.150385578676333,0.15172198862729816,0.15024311829524933,0.14899896476371155,0.11115552066332536,0.08045990651604523
adoption,legal parentage,3720.66,-1,family,0.4469890823096503,0.44531889171044725,0.4358060985240947,0.38167623044421817,0.35037316282232456,0.33855915110494417,0.33859748875213275,0.2984031088107434,0.3070176868584724,0.3204901867100516,0.3138825984216934,0.3099547613357324,0.330601357405672,0.3297150006710663,0.33797619009623947,0.32082731804059833,0.3234357300317255,0.3194538069745787,0.31797622804285836,0.29092387923033525,0.26126645283198624,0.23953060710120486,0.24360912004787563,0.2365534913717569,0.23488302488919566,0.23523050715346297,0.25247475787044726,0.22973184233905514,0.24889685497131786,0.23349327127139974,0.18502528295021953,0.12723850051496022
theft,larceny,24.23,-1,crimes,0.45761253110806654,0.43708857397941914,0.37851438570469154,0.22700258491280267,0.20644288444574554,0.20382200151288682,0.19381606588497824,0.19768489658328964,0.19988151717848135,0.19912393986125193,0.18928731113873404,0.17458233587331062,0.16835012594926713,0.17379402122305032,0.1622224843238129,0.15573070795879684,0.14986289842502082,0.14429734068952407,0.1499427124784598,0.14783618202488918,0.12704497519853447,0.11446786584689728,0.11136283739468604,0.11891743861785226,0.13990234231922002,0.1472954255686257,0.14410378924404554,0.1489873495871965,0.16040876925451492,0.1480578985521192,0.11246720369066418,0.07717720648856713
