high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15
clever,shrewd,12.35,-1,personality_traits,0.43478044291207507,0.39171399337161983,0.3333469064918684,0.26994381074782614,0.23127065789062212,0.19868343519211232,0.18725007894442458,0.19442034148815035,0.1838875468593133,0.17099339508820433,0.15751613757309277,0.14792781437813757,0.12140934123817324,0.1214741021933009,0.1526358935530951,0.12485747051737235
pleased,contented,30.2,-1,positive_emotions,0.4343968034575332,0.35834096251411773,0.2938897067575481,0.23568257663772837,0.20817157365851935,0.18661811103148992,0.19675364364426592,0.1912683364106725,0.18938025574530215,0.16785591422157523,0.1640303938458028,0.15766614640651122,0.1481502271313837,0.1429246599590055,0.15543094770705707,0.10886951329144859
joyful,jubilant,10.3,-1,positive_emotions,0.415205986142098,0.38224601230972627,0.3391500970972717,0.2848686574269929,0.26245369690764453,0.23914470941697924,0.2361858231493317,0.24663702547849714,0.2445369302882332,0.23894829892954073,0.21581266925596782,0.19207967819189625,0.1755963843613749,0.1650557599114953,0.17916809784370274,0.15991049335118926
bitter,resentful,13.26,-1,negative_emotions,0.399510928665182,0.3411483356268815,0.32257769455498264,0.27213327553390765,0.2467725173531293,0.2649737121182578,0.2638430341134801,0.2703765788854865,0.26114829286458574,0.235801880698501,0.21731379346499857,0.19462926758075408,0.17506551152661426,0.1585716428341929,0.16588886085607998,0.1457481257802266
delighted,overjoyed,13.46,-1,positive_emotions,0.4108415828855149,0.3391718738686344,0.27613501309593136,0.20923378086742955,0.18289911858951288,0.1596905618763968,0.14209366401087137,0.1398761783219214,0.11574136011085256,0.11348765345593761,0.10029844555358206,0.09733026980739701,0.09220347090898093,0.0850295571581415,0.09655197785702306,0.08399822877202702
frustrated,exasperated,17.6,-1,negative_emotions,0.4057935919409613,0.35127379303593864,0.2444360467352865,0.1839403909337642,0.16739554501815268,0.15521567277223125,0.14075825880751128,0.13361054716659465,0.12343096402865636,0.12138275773188649,0.10020289853266635,0.1117136600653209,0.0992420513628531,0.09949971713377995,0.09792037984466667,0.08872693231377779
weak,feeble,56.16,-1,physical_states,0.4292770927047935,0.38515279973725947,0.3272197849085754,0.2593843010547525,0.23015511153212143,0.21350837500766373,0.19825845948261023,0.19359255406047454,0.19066449048777628,0.16814367051763096,0.16431118046536375,0.15178851511691116,0.1384203531766785,0.11659116679222647,0.12358185214710235,0.10143811879878337
lazy,indolent,47.41,-1,personality_traits,0.4337407104593592,0.43114787671696947,0.4126215379586733,0.3561300947191287,0.32587027040462674,0.3352350367201491,0.32880981630865813,0.3242567561115063,0.3057354025174206,0.2773795436654636,0.253042640562697,0.2296424126268478,0.22330537857363222,0.22430538380404197,0.24914370643430284,0.2069745203564109
embarrassed,mortified,11.93,-1,social_emotions,0.4144221413469393,0.3707921715134608,0.3109170835970322,0.24524094338261387,0.2223936747442927,0.2062934605922133,0.18230862978941473,0.1906864129076469,0.17195501488926643,0.1549743623737167,0.12749048482249017,0.11405684391011542,0.10682505351955597,0.09539121291282351,0.10034676298294776,0.0905446378962215
energetic,vivacious,20.67,-1,physical_states,0.41497600965485987,0.406189742538672,0.3820897897698833,0.35658128999980365,0.3486951529988923,0.3679292191519602,0.38403754848809996,0.382333215588185,0.38451035948125056,0.3615097501027439,0.3381805021039592,0.3372050763339037,0.31954842353120666,0.3152614578513723,0.34825543397715636,0.3080435320285646
