layer,probe_auroc,freq_dir_norm,freq_dir_mean,freq_dir_std,dataset
0,0.9829867674858224,0.9999999999998003,4.699235997771307e-05,0.015624929334816406,emotion
1,0.9810964083175804,0.9999999999998034,5.8801783044804665e-05,0.015624889354815118,emotion
2,0.9905482041587902,0.9999999999998015,5.390680598902232e-05,0.015624907009520766,emotion
3,0.9848771266540643,0.9999999999998007,6.56614037595992e-05,0.015624862033949583,emotion
4,0.9905482041587902,0.9999999999998026,6.232001446896704e-05,0.015624875718408138,emotion
5,0.9924385633270321,0.9999999999998026,4.5270468129238646e-05,0.015624934418570179,emotion
6,0.9905482041587901,0.999999999999803,3.294938303953199e-05,0.015624965258779334,emotion
7,0.9848771266540642,0.999999999999803,3.068556111227842e-05,0.015624969868650723,emotion
8,0.9848771266540643,0.9999999999998027,2.777489765629082e-05,0.015624975313739341,emotion
9,0.9829867674858224,0.9999999999998018,3.299350735836775e-05,0.015624965165669184,emotion
10,0.9810964083175804,0.9999999999998017,2.5649818359771195e-05,0.0156249789467609,emotion
11,0.9886578449905482,0.9999999999998015,1.637709598655196e-05,0.015624991417297807,emotion
12,0.9886578449905482,0.9999999999998019,1.350427172382262e-05,0.015624994164304462,emotion
13,0.9848771266540642,0.9999999999998016,1.0474167039918811e-05,0.0156249964893349,emotion
14,0.9848771266540642,0.9999999999998018,4.11412197582741e-06,0.015624999458364907,emotion
15,0.9848771266540643,0.9999999999998014,1.2821682190992408e-05,0.015624994739338914,emotion
16,0.9773156899810964,0.9999999999997996,3.433452360984117e-05,0.015624962276446962,emotion
17,0.9829867674858224,0.9999999999997976,3.990547016261058e-05,0.015624949041624177,emotion
18,0.9829867674858224,0.9999999999997958,3.9018724879943815e-05,0.015624951281172337,emotion
19,0.9867674858223063,0.999999999999794,5.272939162594469e-05,0.015624911027303746,emotion
20,0.9867674858223061,0.999999999999792,5.4372673083115164e-05,0.015624905395307849,emotion
21,0.9905482041587902,0.9999999999997917,5.6898432114814386e-05,0.015624896401842836,emotion
22,0.9886578449905482,0.9999999999997898,4.511421434044046e-05,0.01562493487050624,emotion
23,0.9886578449905482,0.999999999999787,4.390063437306184e-05,0.015624938327372611,emotion
24,0.9886578449905482,0.999999999999783,4.6416190597573895e-05,0.015624931057036521,emotion
25,0.9886578449905482,0.9999999999997817,4.3153475675744235e-05,0.015624940408764141,emotion
26,0.9886578449905482,0.9999999999997804,4.273035788785934e-05,0.015624941571615798,emotion
27,0.9905482041587902,0.9999999999997757,3.0291725043024776e-05,0.015624970637133511,emotion
28,0.9905482041587902,0.9999999999997595,3.0666763501659635e-05,0.015624969905554984,emotion
29,0.994328922495274,0.999999999999757,2.6295935537953792e-05,0.015624977872741308,emotion
30,0.9924385633270321,0.9999999999997521,2.2775539673194708e-05,0.015624983400780673,emotion
31,0.8506616257088847,0.9999999999997485,-2.2580628023581426e-05,0.01562498368367517,emotion
