attn_proj_mean,attn_proj_high,attn_proj_low,attn_proj_diff,attn_proj_abs_diff,attn_proj_std,mlp_proj_mean,mlp_proj_high,mlp_proj_low,mlp_proj_diff,mlp_proj_abs_diff,mlp_proj_std,total_proj_diff,mlp_freq_fraction,attn_freq_fraction,layer,probe_auroc,dataset
-0.02652410231071782,0.04344815803208345,-0.09649636265351912,0.13994452068560256,0.13994452068560256,0.10432163968264671,0.05520877101879466,0.19417609911008804,-0.08375855707249873,0.2779346561825868,0.2779346561825868,0.16712975638675245,0.4178791771288977,0.6651076951594311,0.3348923048381759,0,0.9829867674858224,emotion
0.05043855014656348,0.08228610542638204,0.018590994866744922,0.06369511055963711,0.06369511055963711,0.055352077554845294,-0.004167898483095624,0.047686466369989106,-0.05602226333618034,0.10370872970616946,0.10370872970616946,0.0680998772890756,0.16740384036199532,0.6195122497839924,0.3804877502100339,1,0.9810964083175804,emotion
-0.0008012124043308854,0.015359018161778037,-0.016961442970439805,0.03232046113221784,0.03232046113221784,0.028684031925373492,-0.08683722068146303,-0.02224659238284904,-0.151427848980077,0.12918125659722796,0.12918125659722796,0.07973396782039113,0.1615017177242941,0.7998754342219303,0.2001245657718778,2,0.9905482041587902,emotion
-0.00652260232081879,0.018931343376350163,-0.031976548017987744,0.050907891394337906,0.050907891394337906,0.03591757664124431,-0.05519366242965667,-0.024509714544694878,-0.08587761031461845,0.061367895769923575,0.061367895769923575,0.04913398643864471,0.11227578699168908,0.5465817458896517,0.4534182541014416,3,0.9848771266540643,emotion
-0.009049061494232614,-0.004658383057909699,-0.013439739930555526,0.008781356872645828,0.008781356872645828,0.018219582896649062,-0.006384310408288059,0.006302986224906765,-0.019071607041482887,0.025374593266389654,0.025374593266389654,0.029111333904927775,0.03415594996478811,0.7429040375793011,0.25709596239142146,4,0.9905482041587902,emotion
-0.009467939009241432,1.6599051461868043e-05,-0.018952477069944733,0.0189690761214066,0.0189690761214066,0.021126704367128286,0.006777762453330573,0.024293394114820073,-0.010737869208158925,0.035031263322979,0.035031263322979,0.029101153495969867,0.054000339448357165,0.6487230206841313,0.35127697929735024,5,0.9924385633270321,emotion
-0.011670601222416341,-0.009069666455050545,-0.014271535989782137,0.005201869534731592,0.005201869534731592,0.014944315100798978,0.016372544900561063,0.039008216020981326,-0.006263126219859197,0.04527134224084052,0.04527134224084052,0.033581342433219745,0.05047321157235271,0.8969380122121312,0.10306198776805633,6,0.9905482041587901,emotion
-0.006120060664784219,-0.009007921328217667,-0.0032322000013507704,-0.0057757213268668966,0.0057757213268668966,0.01240025123752357,-0.019542730738979237,0.0030168994573090426,-0.04210236093526751,0.04511926039257655,0.04511926039257655,0.033067202970997474,0.0393435390332575,0.8865168798057175,0.11348312017463424,7,0.9848771266540642,emotion
-0.014049339182807298,-0.013781314584746109,-0.014317363780868482,0.0005360491961223738,0.0005360491961223738,0.007489353700935851,-0.008772758597832674,0.003010102757429838,-0.020555619953095187,0.023565722710525025,0.023565722710525025,0.020234125429760254,0.02410177183851519,0.9777589299584947,0.02224107000001471,8,0.9848771266540643,emotion
-0.006784906094993664,0.0016019092269278028,-0.015171721416915135,0.01677363064384294,0.01677363064384294,0.014276289431113922,-0.011391495597203545,0.002536146244178011,-0.025319137438585104,0.027855283682763115,0.027855283682763115,0.023550995965668117,0.0446289143006797,0.6241532894635688,0.3758467105140242,9,0.9829867674858224,emotion
-0.0010288470253524008,-0.002001599217491076,-5.60948332137258e-05,-0.0019455043842773502,0.0019455043842773502,0.006201380670640383,-0.011509028538552997,0.00012404403393706035,-0.02314210111104305,0.023266145144980113,0.023266145144980113,0.021665802819282733,0.02132064084606176,0.9228331179622946,0.07716688199804127,10,0.9810964083175804,emotion
0.0020343848676153886,0.0018757261367220212,0.0021930435985087556,-0.0003173174617867344,0.0003173174617867344,0.004356253755434661,-0.0131634740925037,-0.00460834450271078,-0.021718603682296618,0.01711025917958584,0.01711025917958584,0.018974707555514017,0.016792941723967246,0.9817922210701846,0.01820777887243508,11,0.9886578449905482,emotion
0.0027582100699089064,0.0035777980473774363,0.001938622092440376,0.0016391759549370603,0.0016391759549370603,0.0058381144015901875,0.002605568459786245,0.00979417282189113,-0.00458303590231864,0.014377208724209771,0.014377208724209771,0.01660814428500506,0.0160163846664492,0.8976563070460648,0.10234369289149924,12,0.9886578449905482,emotion
-0.007133081669949752,-0.0035435809242708185,-0.010722582415628684,0.007179001491357865,0.007179001491357865,0.007338513627312544,-0.00816341029880288,-0.000744208048602091,-0.015582612549003668,0.014838404500401577,0.014838404500401577,0.01903906268297769,0.022017406066349644,0.6739397232026915,0.32606027675189003,13,0.9848771266540642,emotion
0.005358585357355297,0.0052592526279465505,0.005457918086764044,-0.00019866545881749333,0.00019866545881749333,0.003116367143116921,0.0013388564920848041,0.009629557651024995,-0.006951844666855385,0.01658140231788038,0.01658140231788038,0.01723423500976853,0.016382736910781334,0.9881606282853317,0.011839371655073795,14,0.9848771266540642,emotion
0.003388500236781014,0.005007136991298468,0.0017698634822635607,0.0032372735090349077,0.0032372735090349077,0.007741159438653866,-0.011129849269605852,0.001455126317425542,-0.02371482485663725,0.02516995117406279,0.02516995117406279,0.025684501299350026,0.02840722471659618,0.8860404863187101,0.11395951364608758,15,0.9848771266540643,emotion
-0.008225057021648408,-0.007941578623820746,-0.008508535419476071,0.000566956795655325,0.000566956795655325,0.011273116105635443,-0.011506878398438088,0.01644710515602923,-0.03946086195290541,0.05590796710893464,0.05590796710893464,0.03656508367314884,0.05647492396862089,0.989960910835345,0.010039089146948047,16,0.9773156899810964,emotion
-0.006653279584141694,-0.0017961849990138145,-0.011510374169269573,0.009714189170255759,0.009714189170255759,0.014125716813431841,-0.022270324111329856,0.0018964574138845521,-0.04643710563654426,0.04833356305042881,0.04833356305042881,0.03614409345825125,0.058047752083166065,0.8326517599827598,0.16734824000001303,17,0.9829867674858224,emotion
-0.033107913025920525,-0.023075430761093894,-0.04314039529074715,0.020064964529653253,0.020064964529653253,0.020465380954370515,-0.010528127204700616,0.007161910845644141,-0.02821816525504537,0.03538007610068951,0.03538007610068951,0.027988951863373232,0.05544504065469172,0.6381107435006433,0.36188925648132075,18,0.9829867674858224,emotion
-0.039298112551934564,-0.03085000461069509,-0.04774622049317403,0.01689621588247894,0.01689621588247894,0.02006006158355884,-0.03784116767044407,-0.015435350063064988,-0.06024698527782314,0.04481163521475816,0.04481163521475816,0.04104895625452959,0.06170785121683128,0.7261901754352026,0.273809824548592,19,0.9867674858223063,emotion
-0.060943764178427395,-0.05181018990310912,-0.07007733845374568,0.01826714855063656,0.01826714855063656,0.026193458519768533,-0.10171435367010784,-0.07331689549899524,-0.13011181184122045,0.05679491634222521,0.05679491634222521,0.0562313096750374,0.07506206471071541,0.7566394079690396,0.24336059201763796,20,0.9867674858223061,emotion
0.0014445709425808355,0.0012374434382247793,0.0016516984469368916,-0.0004142550087121123,0.0004142550087121123,0.02065144282329388,-0.013674539972149914,0.01001698553807402,-0.03736606548237385,0.047383051020447875,0.047383051020447875,0.03603375519497954,0.04696879602706755,0.991333088742476,0.008666911236602296,21,0.9905482041587902,emotion
-0.009080250766384954,-0.009721651908026263,-0.008438849624743642,-0.0012828022832826209,0.0012828022832826209,0.015899293136271954,-0.04609946924631063,-0.013705109045127136,-0.07849382944749413,0.064788720402367,0.064788720402367,0.04593744671461316,0.06350591803159245,0.9805846417318633,0.019415358253001537,22,0.9886578449905482,emotion
-0.01738606183593394,-0.004160812702072365,-0.030611310969795517,0.026450498267723152,0.026450498267723152,0.01975416221452954,-0.059427170619709827,-0.033531910312685646,-0.085322430926734,0.05179052061404835,0.05179052061404835,0.04045991794077368,0.07824101883072587,0.6619356617996766,0.3380643381875423,23,0.9886578449905482,emotion
-0.02484503933501545,-0.017729255027389347,-0.03196082364264155,0.014231568615252203,0.014231568615252203,0.018137477413657347,-0.056068562115424,-0.018628148368925086,-0.09350897586192292,0.07488082749299783,0.07488082749299783,0.051608213877450466,0.08911239603292023,0.8402964207268697,0.15970357926190853,24,0.9886578449905482,emotion
-0.018547045825899004,-0.013937259375041143,-0.02315683227675687,0.009219572901715727,0.009219572901715727,0.011392444191407973,-0.03156335194801321,-0.01669869489323041,-0.04642800900279602,0.02972931410956561,0.02972931410956561,0.027901525514389812,0.03894888691014235,0.7632904657889552,0.2367095341853701,25,0.9886578449905482,emotion
0.008726935491655423,0.009245778800299394,0.008208092183011452,0.0010376866172879425,0.0010376866172879425,0.0034515268469383887,-0.03048741187864304,-0.006350193977318475,-0.0546246297799676,0.048274435802649125,0.048274435802649125,0.03608190230454298,0.049312122488247546,0.9789567642327364,0.021043235746984575,26,0.9886578449905482,emotion
0.0004635584892417415,0.007560984887249098,-0.006633867908765615,0.014194852796014713,0.014194852796014713,0.01665615106517072,-0.018774884754267848,0.024214919966476543,-0.06176468947501226,0.0859796094414888,0.0859796094414888,0.05492423244352608,0.10017446225833249,0.8582986873119574,0.14170131267806013,27,0.9905482041587902,emotion
-0.06558696288740705,-0.01701245317107029,-0.11416147260374383,0.09714901943267354,0.09714901943267354,0.0700148277632289,-0.08798764659891534,0.019921292122251553,-0.19589658532008222,0.21581787744233377,0.21581787744233377,0.12649075168629054,0.3129668967590789,0.6895869166886283,0.31041308330817646,28,0.9905482041587902,emotion
-0.03241984538126002,-0.03357715637852935,-0.031262534383990695,-0.0023146219945386556,0.0023146219945386556,0.015464793299025682,-0.03806359815363361,0.0037697551354916024,-0.07989695144275884,0.08366670657825044,0.08366670657825044,0.06905659564820475,0.08135208472461031,0.9730799461472354,0.02692005384113423,29,0.994328922495274,emotion
-0.045660694986190284,-0.0418220280944436,-0.049499361877936965,0.007677333783493362,0.007677333783493362,0.015970504229176334,-0.12419974392855553,-0.07046912291684068,-0.17793036494027037,0.10746124202342969,0.10746124202342969,0.10587309471956036,0.1151385759106265,0.9333209245413902,0.06667907544992457,30,0.9924385633270321,emotion
-0.05056008894719921,-0.05876966608329366,-0.042350511811104746,-0.016419154272188916,0.016419154272188916,0.040075920717164384,-0.7942833736210614,-0.5423008116819421,-1.0462659355601809,0.5039651238782388,0.5039651238782388,0.40189005464582883,0.4875459685832838,0.9684480201217551,0.03155197987632338,31,0.8506616257088847,emotion
