condition,layer,n_ablated,ablate_layers,dataset,frequency_auroc,frequency_auroc_std,frequency_accuracy,semantic_auroc,semantic_auroc_std,semantic_accuracy,cosine_dist,euclidean_dist
random_5pct_seed2,6,2045,"11,12,13,14,15",emotion,0.9780718336483932,0.007232940064162188,0.9347826086956521,0.963904226712615,0.01700352601760568,0.7554347826086957,0.06518419706613832,0.8277750611305237
random_5pct_seed2,7,2045,"11,12,13,14,15",emotion,0.9765595463137997,0.007984390201112584,0.9391304347826088,0.9702420112781954,0.01297583165189563,0.7445652173913044,0.059238200023692955,0.8209770321846008
random_5pct_seed2,8,2045,"11,12,13,14,15",emotion,0.9792060491493384,0.00560771152143338,0.9521739130434783,0.9681009163533835,0.013933776418277147,0.7554347826086956,0.04401525932208539,0.8461008667945862
random_5pct_seed2,9,2045,"11,12,13,14,15",emotion,0.9795841209829866,0.004691748070317906,0.9260869565217392,0.9639704730576442,0.017054338213593628,0.7336956521739131,0.041334214702691496,0.8692182898521423
random_5pct_seed2,10,2045,"11,12,13,14,15",emotion,0.9810964083175804,0.007272356923127168,0.9217391304347826,0.9555673036758563,0.024564740012216278,0.7228260869565217,0.05401096058541399,1.0288944244384766
random_5pct_seed2,11,2045,"11,12,13,14,15",emotion,0.982608695652174,0.0027782492356709094,0.9304347826086957,0.9487778691520468,0.034150267021604876,0.7065217391304348,0.050520585783169314,1.0880019664764404
random_5pct_seed2,12,2045,"11,12,13,14,15",emotion,0.9799621928166353,0.0019277956573129807,0.9173913043478261,0.9375189275271513,0.04389802840969914,0.7119565217391304,0.046316670840891416,1.1616636514663696
random_5pct_seed2,13,2045,"11,12,13,14,15",emotion,0.9750472589792061,0.004841681843049393,0.9130434782608695,0.9198386591478697,0.04834462079828898,0.6847826086956522,0.041394956172656205,1.2480260133743286
random_5pct_seed2,14,2045,"11,12,13,14,15",emotion,0.9659735349716445,0.012539224160133873,0.8782608695652174,0.9141209142648288,0.0509367464241252,0.6902173913043479,0.03240560264265735,1.2986204624176025
random_5pct_seed2,15,2045,"11,12,13,14,15",emotion,0.9338374291115311,0.03108477095061547,0.8347826086956521,0.8993959508145363,0.04592173028774756,0.6630434782608696,0.004786688119534199,1.6727741956710815
random_5pct_seed3,0,2045,"11,12,13,14,15",emotion,0.9716446124763705,0.011151516978262879,0.9304347826086955,0.9320498511904761,0.026491605929006002,0.6358695652173914,0.1585475337723775,0.9354777932167053
random_5pct_seed3,1,2045,"11,12,13,14,15",emotion,0.9742911153119092,0.010799891763391887,0.9130434782608695,0.9435682304720133,0.027752338342758295,0.6467391304347826,0.140446353827282,0.8604445457458496
random_5pct_seed3,2,2045,"11,12,13,14,15",emotion,0.975803402646503,0.006909514889412871,0.917391304347826,0.9666722143901421,0.01504281277712539,0.7336956521739131,0.10406266056491786,0.8520116806030273
random_5pct_seed3,3,2045,"11,12,13,14,15",emotion,0.9758034026465028,0.008055680813861042,0.9217391304347826,0.9679850668337511,0.015116488401560393,0.7663043478260869,0.09625433377413528,0.7937939763069153
random_5pct_seed3,4,2045,"11,12,13,14,15",emotion,0.9814744801512287,0.006909514889412917,0.9217391304347826,0.9609162881161237,0.018710199558709974,0.7663043478260869,0.07220342293493698,0.7928792834281921
random_5pct_seed3,5,2045,"11,12,13,14,15",emotion,0.9810964083175804,0.008621364272961321,0.9304347826086957,0.9647324691938179,0.016508087682972197,0.7717391304347825,0.07167250901528399,0.7910804748535156
