condition,ablate_layer,ablate_mode,rank,direction_type,layer,ablated_auroc,clean_auroc,auroc_drop,cosine_dist,euclidean_dist,output_kl
single_random,20,single,1,random,24,0.9626807851239669,0.962551652892562,-0.00012913223140498253,0.018197983820915642,3.698044776916504,8.088481263257563e-05
single_random,20,single,1,random,25,0.9600981404958678,0.9599690082644627,-0.00012913223140509356,0.017303706158971033,3.973705530166626,8.088481263257563e-05
single_random,20,single,1,random,26,0.9625516528925621,0.962551652892562,-1.1102230246251565e-16,0.013967791675617902,4.155614852905273,8.088481263257563e-05
single_random,20,single,1,random,27,0.9634555785123967,0.9634555785123966,-1.1102230246251565e-16,0.012068484197431673,4.316640853881836,8.088481263257563e-05
single_random,20,single,1,random,28,0.9657799586776858,0.9657799586776858,0.0,0.011009816917014859,4.669602394104004,8.088481263257563e-05
single_random,20,single,1,random,29,0.9647469008264462,0.9644886363636364,-0.00025826446280985405,0.01054079909559158,4.942812442779541,8.088481263257563e-05
single_random,20,single,1,random,30,0.9600981404958677,0.9602272727272727,0.00012913223140498253,0.01051722588980275,5.404606819152832,8.088481263257563e-05
single_random,20,single,1,random,31,0.9254907024793388,0.9262654958677686,0.0007747933884297842,0.011971109490878873,6.867728233337402,8.088481263257563e-05
single_probe,25,single,1,probe,0,0.9258780991735537,0.9258780991735537,0.0,0.034792758894995446,0.2858494222164154,0.002945494372397661
single_probe,25,single,1,probe,1,0.9564824380165289,0.9564824380165289,0.0,0.10631337567371524,0.3809555172920227,0.002945494372397661
single_probe,25,single,1,probe,2,0.9713326446280991,0.9713326446280991,0.0,0.07040434945313989,0.4872152507305145,0.002945494372397661
single_probe,25,single,1,probe,3,0.9808884297520661,0.9808884297520661,0.0,0.06079744924609243,0.6192805171012878,0.002945494372397661
single_probe,25,single,1,probe,4,0.9763688016528925,0.9763688016528925,0.0,0.05476222854457913,0.7243854999542236,0.002945494372397661
single_probe,25,single,1,probe,5,0.9784349173553719,0.9784349173553719,0.0,0.05607507949458834,0.8416454195976257,0.002945494372397661
single_probe,25,single,1,probe,6,0.9775309917355371,0.9775309917355371,0.0,0.05272541505960904,0.9558601379394531,0.002945494372397661
single_probe,25,single,1,probe,7,0.9785640495867769,0.9785640495867769,0.0,0.052791115235874764,1.120207667350769,0.002945494372397661
single_probe,25,single,1,probe,8,0.9763688016528925,0.9763688016528925,0.0,0.045122544126372066,1.1942468881607056,0.002945494372397661
single_probe,25,single,1,probe,9,0.9761105371900827,0.9761105371900827,0.0,0.034658825968567064,1.1960877180099487,0.002945494372397661
single_probe,25,single,1,probe,10,0.9753357438016529,0.9753357438016529,0.0,0.038829731441544,1.2418791055679321,0.002945494372397661
single_probe,25,single,1,probe,11,0.9733987603305785,0.9733987603305785,0.0,0.03602625518459468,1.286953091621399,0.002945494372397661
single_probe,25,single,1,probe,12,0.96849173553719,0.96849173553719,0.0,0.02845527149014393,1.3933613300323486,0.002945494372397661
single_probe,25,single,1,probe,13,0.9646177685950412,0.9646177685950412,0.0,0.0303857231553869,1.4911729097366333,0.002945494372397661
single_probe,25,single,1,probe,14,0.9678460743801653,0.9678460743801653,0.0,0.033803787628951865,1.7086907625198364,0.002945494372397661
single_probe,25,single,1,probe,15,0.9626807851239669,0.9626807851239669,0.0,0.03440843746719069,1.8865779638290405,0.002945494372397661
single_probe,25,single,1,probe,16,0.9629390495867769,0.9629390495867769,0.0,0.03007578117315235,2.019895553588867,0.002945494372397661
single_probe,25,single,1,probe,17,0.9655216942148761,0.9655216942148761,0.0,0.03599069337594896,2.3639683723449707,0.002945494372397661
single_probe,25,single,1,probe,18,0.9664256198347108,0.9664256198347108,0.0,0.03262203781084516,2.5709071159362793,0.002945494372397661
single_probe,25,single,1,probe,19,0.9613894628099173,0.9613894628099173,0.0,0.029070266102231734,2.763599395751953,0.002945494372397661
single_probe,25,single,1,probe,20,0.9634555785123967,0.9634555785123967,0.0,0.028742042667821766,2.957430362701416,0.002945494372397661
single_probe,25,single,1,probe,21,0.965779958677686,0.965779958677686,0.0,0.027036937806317773,3.2291362285614014,0.002945494372397661
single_probe,25,single,1,probe,22,0.9647469008264463,0.9647469008264463,0.0,0.02425637308397388,3.423748254776001,0.002945494372397661
single_probe,25,single,1,probe,23,0.9624225206611571,0.9624225206611571,0.0,0.020705731462802413,3.5320022106170654,0.002945494372397661
single_probe,25,single,1,probe,24,0.962551652892562,0.962551652892562,0.0,0.018210087833760435,3.6989402770996094,0.002945494372397661
single_probe,25,single,1,probe,25,0.9599690082644627,0.9599690082644627,0.0,0.017317756692359354,3.975242853164673,0.002945494372397661
single_probe,25,single,1,probe,26,0.42665289256198347,0.962551652892562,0.5358987603305785,0.005081704501796791,2.6053781509399414,0.002945494372397661
single_probe,25,single,1,probe,27,0.47817665289256195,0.9634555785123966,0.48527892561983466,0.0044311284948614915,2.7285375595092773,0.002945494372397661
single_probe,25,single,1,probe,28,0.5543646694214877,0.9657799586776858,0.4114152892561982,0.004236818999755365,2.9853572845458984,0.002945494372397661
single_probe,25,single,1,probe,29,0.6003357438016528,0.9644886363636364,0.3641528925619836,0.004341333513913637,3.250908613204956,0.002945494372397661
single_probe,25,single,1,probe,30,0.6361053719008265,0.9602272727272727,0.3241219008264462,0.00456368285086628,3.6358819007873535,0.002945494372397661
single_probe,25,single,1,probe,31,0.6308109504132231,0.9262654958677686,0.2954545454545455,0.006520211564504774,5.045323371887207,0.002945494372397661
single_svd_k1,25,single,1,svd,0,0.9258780991735537,0.9258780991735537,0.0,0.034792758894995446,0.2858494222164154,0.056717488914728165
single_svd_k1,25,single,1,svd,1,0.9564824380165289,0.9564824380165289,0.0,0.10631337567371524,0.3809555172920227,0.056717488914728165
single_svd_k1,25,single,1,svd,2,0.9713326446280991,0.9713326446280991,0.0,0.07040434945313989,0.4872152507305145,0.056717488914728165
single_svd_k1,25,single,1,svd,3,0.9808884297520661,0.9808884297520661,0.0,0.06079744924609243,0.6192805171012878,0.056717488914728165
single_svd_k1,25,single,1,svd,4,0.9763688016528925,0.9763688016528925,0.0,0.05476222854457913,0.7243854999542236,0.056717488914728165
single_svd_k1,25,single,1,svd,5,0.9784349173553719,0.9784349173553719,0.0,0.05607507949458834,0.8416454195976257,0.056717488914728165
single_svd_k1,25,single,1,svd,6,0.9775309917355371,0.9775309917355371,0.0,0.05272541505960904,0.9558601379394531,0.056717488914728165
single_svd_k1,25,single,1,svd,7,0.9785640495867769,0.9785640495867769,0.0,0.052791115235874764,1.120207667350769,0.056717488914728165
single_svd_k1,25,single,1,svd,8,0.9763688016528925,0.9763688016528925,0.0,0.045122544126372066,1.1942468881607056,0.056717488914728165
single_svd_k1,25,single,1,svd,9,0.9761105371900827,0.9761105371900827,0.0,0.034658825968567064,1.1960877180099487,0.056717488914728165
single_svd_k1,25,single,1,svd,10,0.9753357438016529,0.9753357438016529,0.0,0.038829731441544,1.2418791055679321,0.056717488914728165
single_svd_k1,25,single,1,svd,11,0.9733987603305785,0.9733987603305785,0.0,0.03602625518459468,1.286953091621399,0.056717488914728165
single_svd_k1,25,single,1,svd,12,0.96849173553719,0.96849173553719,0.0,0.02845527149014393,1.3933613300323486,0.056717488914728165
single_svd_k1,25,single,1,svd,13,0.9646177685950412,0.9646177685950412,0.0,0.0303857231553869,1.4911729097366333,0.056717488914728165
single_svd_k1,25,single,1,svd,14,0.9678460743801653,0.9678460743801653,0.0,0.033803787628951865,1.7086907625198364,0.056717488914728165
single_svd_k1,25,single,1,svd,15,0.9626807851239669,0.9626807851239669,0.0,0.03440843746719069,1.8865779638290405,0.056717488914728165
single_svd_k1,25,single,1,svd,16,0.9629390495867769,0.9629390495867769,0.0,0.03007578117315235,2.019895553588867,0.056717488914728165
single_svd_k1,25,single,1,svd,17,0.9655216942148761,0.9655216942148761,0.0,0.03599069337594896,2.3639683723449707,0.056717488914728165
single_svd_k1,25,single,1,svd,18,0.9664256198347108,0.9664256198347108,0.0,0.03262203781084516,2.5709071159362793,0.056717488914728165
single_svd_k1,25,single,1,svd,19,0.9613894628099173,0.9613894628099173,0.0,0.029070266102231734,2.763599395751953,0.056717488914728165
single_svd_k1,25,single,1,svd,20,0.9634555785123967,0.9634555785123967,0.0,0.028742042667821766,2.957430362701416,0.056717488914728165
single_svd_k1,25,single,1,svd,21,0.965779958677686,0.965779958677686,0.0,0.027036937806317773,3.2291362285614014,0.056717488914728165
single_svd_k1,25,single,1,svd,22,0.9647469008264463,0.9647469008264463,0.0,0.02425637308397388,3.423748254776001,0.056717488914728165
single_svd_k1,25,single,1,svd,23,0.9624225206611571,0.9624225206611571,0.0,0.020705731462802413,3.5320022106170654,0.056717488914728165
single_svd_k1,25,single,1,svd,24,0.962551652892562,0.962551652892562,0.0,0.018210087833760435,3.6989402770996094,0.056717488914728165
single_svd_k1,25,single,1,svd,25,0.9599690082644627,0.9599690082644627,0.0,0.017317756692359354,3.975242853164673,0.056717488914728165
single_svd_k1,25,single,1,svd,26,0.9611311983471074,0.962551652892562,0.0014204545454545858,0.014611071775870288,4.1567912101745605,0.056717488914728165
single_svd_k1,25,single,1,svd,27,0.9617768595041323,0.9634555785123966,0.0016787190082643288,0.012661619911516042,4.32390832901001,0.056717488914728165
single_svd_k1,25,single,1,svd,28,0.9652634297520661,0.9657799586776858,0.0005165289256197081,0.011468732451976993,4.695926189422607,0.056717488914728165
single_svd_k1,25,single,1,svd,29,0.9652634297520661,0.9644886363636364,-0.0007747933884297842,0.010731610331610852,4.9568305015563965,0.056717488914728165
single_svd_k1,25,single,1,svd,30,0.9602272727272727,0.9602272727272727,0.0,0.0106611585466313,5.43983793258667,0.056717488914728165
single_svd_k1,25,single,1,svd,31,0.92161673553719,0.9262654958677686,0.004648760330578594,0.011843373637590027,7.184271812438965,0.056717488914728165
single_svd_k2,25,single,2,svd,0,0.9258780991735537,0.9258780991735537,0.0,0.034792758894995446,0.2858494222164154,0.24379995465278625
single_svd_k2,25,single,2,svd,1,0.9564824380165289,0.9564824380165289,0.0,0.10631337567371524,0.3809555172920227,0.24379995465278625
single_svd_k2,25,single,2,svd,2,0.9713326446280991,0.9713326446280991,0.0,0.07040434945313989,0.4872152507305145,0.24379995465278625
single_svd_k2,25,single,2,svd,3,0.9808884297520661,0.9808884297520661,0.0,0.06079744924609243,0.6192805171012878,0.24379995465278625
single_svd_k2,25,single,2,svd,4,0.9763688016528925,0.9763688016528925,0.0,0.05476222854457913,0.7243854999542236,0.24379995465278625
single_svd_k2,25,single,2,svd,5,0.9784349173553719,0.9784349173553719,0.0,0.05607507949458834,0.8416454195976257,0.24379995465278625
single_svd_k2,25,single,2,svd,6,0.9775309917355371,0.9775309917355371,0.0,0.05272541505960904,0.9558601379394531,0.24379995465278625
single_svd_k2,25,single,2,svd,7,0.9785640495867769,0.9785640495867769,0.0,0.052791115235874764,1.120207667350769,0.24379995465278625
single_svd_k2,25,single,2,svd,8,0.9763688016528925,0.9763688016528925,0.0,0.045122544126372066,1.1942468881607056,0.24379995465278625
