condition,ablate_layer,ablate_mode,rank,direction_type,layer,ablated_auroc,clean_auroc,auroc_drop,cosine_dist,euclidean_dist,output_kl
single_svd_k1,3,single,1,svd,10,0.9701704545454546,0.9732696280991735,0.0030991735537189147,0.0589108515570661,0.7919049263000488,0.026375653222203255
single_svd_k1,3,single,1,svd,11,0.9652634297520661,0.965779958677686,0.0005165289256198191,0.052654170101197106,0.8442146182060242,0.026375653222203255
single_svd_k1,3,single,1,svd,12,0.9662964876033058,0.9697830578512396,0.0034865702479338623,0.05571363028085141,0.9303346872329712,0.026375653222203255
single_svd_k1,3,single,1,svd,13,0.956482438016529,0.9598398760330578,0.0033574380165287687,0.04848235971921744,0.9868081212043762,0.026375653222203255
single_svd_k1,3,single,1,svd,14,0.9626807851239669,0.9642303719008263,0.0015495867768593463,0.03269442652513799,1.0384721755981445,0.026375653222203255
single_svd_k1,3,single,1,svd,15,0.9519628099173554,0.9486053719008265,-0.0033574380165288797,0.0037432595719230077,1.7076846361160278,0.026375653222203255
single_svd_k2,3,single,2,svd,0,0.9354338842975206,0.9354338842975206,0.0,0.08608547876401407,0.5463799834251404,0.036785248667001724
single_svd_k2,3,single,2,svd,1,0.9518336776859504,0.9518336776859504,0.0,0.10951524075483032,0.5457249879837036,0.036785248667001724
single_svd_k2,3,single,2,svd,2,0.9585485537190082,0.9585485537190082,0.0,0.08634552918662275,0.571772575378418,0.036785248667001724
single_svd_k2,3,single,2,svd,3,0.9701704545454546,0.9701704545454546,0.0,0.08766121827772977,0.5497520565986633,0.036785248667001724
single_svd_k2,3,single,2,svd,4,0.606275826446281,0.9736570247933884,0.3673811983471075,0.008830146320298549,0.1971033364534378,0.036785248667001724
single_svd_k2,3,single,2,svd,5,0.6686466942148761,0.9709452479338843,0.30229855371900816,0.013448866114656344,0.23333878815174103,0.036785248667001724
single_svd_k2,3,single,2,svd,6,0.7388946280991736,0.9683626033057852,0.22946797520661155,0.015969220757189984,0.2788383960723877,0.036785248667001724
single_svd_k2,3,single,2,svd,7,0.8064307851239669,0.9740444214876034,0.16761363636363646,0.01829450533373489,0.3133822977542877,0.036785248667001724
single_svd_k2,3,single,2,svd,8,0.852660123966942,0.9740444214876034,0.12138429752066138,0.014606229193838027,0.35235652327537537,0.036785248667001724
single_svd_k2,3,single,2,svd,9,0.8832644628099173,0.9727530991735537,0.08948863636363635,0.014591631440215358,0.3934192359447479,0.036785248667001724
single_svd_k2,3,single,2,svd,10,0.9057334710743802,0.9732696280991735,0.06753615702479332,0.025817470727660385,0.5175294280052185,0.036785248667001724
single_svd_k2,3,single,2,svd,11,0.90599173553719,0.965779958677686,0.05978822314049592,0.023392060002273785,0.558586835861206,0.036785248667001724
single_svd_k2,3,single,2,svd,12,0.9207128099173555,0.9697830578512396,0.04907024793388415,0.026338079366350686,0.6366713047027588,0.036785248667001724
single_svd_k2,3,single,2,svd,13,0.8885588842975206,0.9598398760330578,0.07128099173553715,0.02158531779876427,0.6582109332084656,0.036785248667001724
single_svd_k2,3,single,2,svd,14,0.9009555785123967,0.9642303719008263,0.06327479338842956,0.01554605719333313,0.7210851907730103,0.036785248667001724
single_svd_k2,3,single,2,svd,15,0.8733212809917356,0.9486053719008265,0.07528409090909094,0.0016827491626831836,1.1549057960510254,0.036785248667001724
single_svd_k4,3,single,4,svd,0,0.9354338842975206,0.9354338842975206,0.0,0.08608547876401407,0.5463799834251404,0.08429380506277084
single_svd_k4,3,single,4,svd,1,0.9518336776859504,0.9518336776859504,0.0,0.10951524075483032,0.5457249879837036,0.08429380506277084
single_svd_k4,3,single,4,svd,2,0.9585485537190082,0.9585485537190082,0.0,0.08634552918662275,0.571772575378418,0.08429380506277084
single_svd_k4,3,single,4,svd,3,0.9701704545454546,0.9701704545454546,0.0,0.08766121827772977,0.5497520565986633,0.08429380506277084
single_svd_k4,3,single,4,svd,4,0.5869059917355371,0.9736570247933884,0.3867510330578513,0.007342133310283994,0.17530834674835205,0.08429380506277084
single_svd_k4,3,single,4,svd,5,0.6506973140495868,0.9709452479338843,0.3202479338842975,0.012280360613663444,0.2163301408290863,0.08429380506277084
single_svd_k4,3,single,4,svd,6,0.7330836776859503,0.9683626033057852,0.23527892561983488,0.015436066068675536,0.26916009187698364,0.08429380506277084
single_svd_k4,3,single,4,svd,7,0.8029442148760331,0.9740444214876034,0.17110020661157033,0.01800107505499915,0.3067057430744171,0.08429380506277084
single_svd_k4,3,single,4,svd,8,0.8544679752066117,0.9740444214876034,0.11957644628099173,0.014374770214541588,0.34369805455207825,0.08429380506277084
single_svd_k4,3,single,4,svd,9,0.8956611570247934,0.9727530991735537,0.07709194214876025,0.014571397355189974,0.3877098262310028,0.08429380506277084
single_svd_k4,3,single,4,svd,10,0.909349173553719,0.9732696280991735,0.06392045454545447,0.026447503355285118,0.5175792574882507,0.08429380506277084
single_svd_k4,3,single,4,svd,11,0.9194214876033058,0.965779958677686,0.04635847107438018,0.023056424055517666,0.557231605052948,0.08429380506277084
single_svd_k4,3,single,4,svd,12,0.931043388429752,0.9697830578512396,0.038739669421487655,0.028416455885769132,0.6548523306846619,0.08429380506277084
single_svd_k4,3,single,4,svd,13,0.9034090909090909,0.9598398760330578,0.05643078512396682,0.023475159803141965,0.6701200604438782,0.08429380506277084
single_svd_k4,3,single,4,svd,14,0.9151601239669421,0.9642303719008263,0.04907024793388415,0.016494260971713692,0.7302244305610657,0.08429380506277084
single_svd_k4,3,single,4,svd,15,0.8644111570247934,0.9486053719008265,0.08419421487603307,0.001634342728151661,1.1110475063323975,0.08429380506277084
single_svd_k8,3,single,8,svd,0,0.9354338842975206,0.9354338842975206,0.0,0.08608547876401407,0.5463799834251404,0.16304707527160645
single_svd_k8,3,single,8,svd,1,0.9518336776859504,0.9518336776859504,0.0,0.10951524075483032,0.5457249879837036,0.16304707527160645
single_svd_k8,3,single,8,svd,2,0.9585485537190082,0.9585485537190082,0.0,0.08634552918662275,0.571772575378418,0.16304707527160645
single_svd_k8,3,single,8,svd,3,0.9701704545454546,0.9701704545454546,0.0,0.08766121827772977,0.5497520565986633,0.16304707527160645
single_svd_k8,3,single,8,svd,4,0.5578512396694215,0.9736570247933884,0.41580578512396693,0.005686157964963745,0.15086591243743896,0.16304707527160645
single_svd_k8,3,single,8,svd,5,0.6588326446280992,0.9709452479338843,0.31211260330578505,0.010397482732429797,0.1941867470741272,0.16304707527160645
single_svd_k8,3,single,8,svd,6,0.7520661157024794,0.9683626033057852,0.21629648760330578,0.013393972869109594,0.24994441866874695,0.16304707527160645
single_svd_k8,3,single,8,svd,7,0.8158574380165291,0.9740444214876034,0.1581869834710743,0.015092414294245127,0.2831389605998993,0.16304707527160645
single_svd_k8,3,single,8,svd,8,0.8637654958677685,0.9740444214876034,0.11027892561983488,0.012237553218088504,0.31550154089927673,0.16304707527160645
single_svd_k8,3,single,8,svd,9,0.9037964876033059,0.9727530991735537,0.0689566115702478,0.013147956923903914,0.36479276418685913,0.16304707527160645
single_svd_k8,3,single,8,svd,10,0.9353047520661157,0.9732696280991735,0.03796487603305776,0.02750044900231463,0.5128806829452515,0.16304707527160645
single_svd_k8,3,single,8,svd,11,0.9279442148760332,0.965779958677686,0.03783574380165278,0.023947443442995486,0.5559418797492981,0.16304707527160645
single_svd_k8,3,single,8,svd,12,0.9403409090909091,0.9697830578512396,0.029442148760330578,0.03081413115755849,0.6700667142868042,0.16304707527160645
single_svd_k8,3,single,8,svd,13,0.912706611570248,0.9598398760330578,0.04713326446280974,0.024326776523466154,0.6714689135551453,0.16304707527160645
single_svd_k8,3,single,8,svd,14,0.9234245867768596,0.9642303719008263,0.04080578512396671,0.016669536392983075,0.7244055271148682,0.16304707527160645
single_svd_k8,3,single,8,svd,15,0.8689307851239669,0.9486053719008265,0.07967458677685957,0.0015509001031551728,1.076155424118042,0.16304707527160645
single_random,3,single,1,random,0,0.9354338842975206,0.9354338842975206,0.0,0.08608547876401407,0.5463799834251404,0.00010241197742288932
single_random,3,single,1,random,1,0.9518336776859504,0.9518336776859504,0.0,0.10951524075483032,0.5457249879837036,0.00010241197742288932
single_random,3,single,1,random,2,0.9585485537190082,0.9585485537190082,0.0,0.08634552918662275,0.571772575378418,0.00010241197742288932
single_random,3,single,1,random,3,0.9701704545454546,0.9701704545454546,0.0,0.08766121827772977,0.5497520565986633,0.00010241197742288932
single_random,3,single,1,random,4,0.9735278925619835,0.9736570247933884,0.00012913223140498253,0.06651516363540821,0.5671371817588806,0.00010241197742288932
single_random,3,single,1,random,5,0.9713326446280992,0.9709452479338843,-0.0003873966942149476,0.07251699045539672,0.5725345611572266,0.00010241197742288932
single_random,3,single,1,random,6,0.9683626033057852,0.9683626033057852,0.0,0.06433930539947086,0.5852288007736206,0.00010241197742288932
single_random,3,single,1,random,7,0.9741735537190083,0.9740444214876034,-0.0001291322314048715,0.061304164806079586,0.5964108109474182,0.00010241197742288932
single_random,3,single,1,random,8,0.9741735537190083,0.9740444214876034,-0.0001291322314048715,0.04411948553975187,0.6332411170005798,0.00010241197742288932
single_random,3,single,1,random,9,0.9730113636363636,0.9727530991735537,-0.00025826446280996507,0.03892611900316467,0.6658273935317993,0.00010241197742288932
single_random,3,single,1,random,10,0.9733987603305785,0.9732696280991735,-0.00012913223140498253,0.0570588200591885,0.8009806275367737,0.00010241197742288932
single_random,3,single,1,random,11,0.965779958677686,0.965779958677686,0.0,0.05112935294183307,0.8530978560447693,0.00010241197742288932
single_random,3,single,1,random,12,0.9700413223140496,0.9697830578512396,-0.00025826446280996507,0.05426999784060105,0.9384141564369202,0.00010241197742288932
single_random,3,single,1,random,13,0.9600981404958677,0.9598398760330578,-0.00025826446280996507,0.04729861373034672,0.9938322901725769,0.00010241197742288932
single_random,3,single,1,random,14,0.9648760330578512,0.9642303719008263,-0.0006456611570249127,0.03194623912928485,1.0417917966842651,0.00010241197742288932
single_random,3,single,1,random,15,0.9489927685950413,0.9486053719008265,-0.0003873966942148366,0.00358388462724768,1.6678217649459839,0.00010241197742288932
