high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15,jsd_layer_16,jsd_layer_17,jsd_layer_18,jsd_layer_19,jsd_layer_20,jsd_layer_21,jsd_layer_22,jsd_layer_23,jsd_layer_24,jsd_layer_25,jsd_layer_26,jsd_layer_27,jsd_layer_28,jsd_layer_29,jsd_layer_30,jsd_layer_31
fly,soar,22.57,1.354,movement,0.44979871081998396,0.4277179893551593,0.37238858090860016,0.3018466066767862,0.32480588051683423,0.3267502644801933,0.36441807386324887,0.38909234103413715,0.3954403539905213,0.40890388066251593,0.4022194275366654,0.4029922395007559,0.40875543879272525,0.40424684984991593,0.404884890187678,0.39914547120053656,0.3881435597685783,0.3746641862972925,0.3571558557894602,0.3269321682840626,0.31273733265716464,0.33971761364507747,0.36334022017202067,0.3938424511174356,0.3886666843888035,0.4172858343521249,0.41412330246369505,0.4122469428854516,0.41215527650319417,0.3977380526176827,0.3600467923025721,0.2953010853599067
form,mold,16.23,1.21,creation,0.3637722729738124,0.3615161737405121,0.35771753034481374,0.37034395100433226,0.39384488909829063,0.41148087445364423,0.41992567208632914,0.4316398982188563,0.44044012178045105,0.4532859282935756,0.4659750355144253,0.46322652231035255,0.45123938051771517,0.45526562135890125,0.46863926956522606,0.45683617504973917,0.4482571309176615,0.4393140410906411,0.4410723767231789,0.4302811272449871,0.42177939441607315,0.4204711787488836,0.42448338996610907,0.4345545553136592,0.43401210559355846,0.44805347740397855,0.4445282178539101,0.4395613644384598,0.426417061709234,0.4133063293283465,0.3698978367183505,0.31142525975039625
spot,espy,2571.15,3.41,perception,0.425376193772116,0.442858347778164,0.41779507764570745,0.39201746711803975,0.4075342120402654,0.4086833692144945,0.43997647406695184,0.45000112610849485,0.45554713512159134,0.4660970299692612,0.46688695466572483,0.45693255311240477,0.46961367593453834,0.4578515181349413,0.461890797801467,0.45469115151937084,0.4485321549060144,0.42878703197474827,0.4121436982728026,0.3970758277750039,0.39056183746651146,0.416044722808741,0.4278092298944315,0.4428335143217461,0.44093899314651896,0.4476975195679648,0.44512562201637196,0.4379979847557327,0.4253236113280926,0.39326278510313173,0.3559073086033334,0.29169281431828176
wonder,ponder,11.16,1.048,cognitive,0.3226835817199294,0.28098163100185347,0.2826107426309278,0.2532572376661316,0.2809208773138613,0.29026500622939616,0.31137514554114915,0.32922634183034255,0.3471329091723874,0.3563417188479904,0.3749281087340053,0.38028167163452425,0.3889389089287037,0.38361047748330385,0.38747459936500206,0.3881541696455888,0.3777989944975641,0.35223448803598484,0.33030827418063813,0.29981148462097035,0.2779432654280357,0.31677823116942627,0.3435668511388897,0.34406007532929184,0.34622743836694103,0.3679953495439873,0.35898917593391044,0.3294774942156935,0.32819677721992724,0.292661726974917,0.2724619951843026,0.21671396813813437
look,gaze,71.9,1.857,perception,0.3416810424539838,0.33776036899534706,0.3380601867326519,0.2742581285837983,0.30274169054337874,0.3167887333414629,0.3651781682819466,0.3727667597124605,0.36956380363636354,0.36704043426488797,0.3750178226974935,0.36452080246952245,0.38671987177114686,0.38329098261059524,0.36021445422360177,0.35890495141790935,0.34095960612033593,0.3010710574498694,0.2986699073822746,0.26490751727436607,0.23696120927715913,0.256257786825864,0.2810652238237958,0.30268806031661966,0.30376608649777037,0.31530477807445234,0.32026206937217794,0.3201974717092745,0.3071581260903372,0.28191319519119906,0.2637536022870655,0.2061819165996806
wreck,devastate,20.8,1.318,destruction,0.40342354766802146,0.41105204657627836,0.3688666260695471,0.32253449526354094,0.334691956685019,0.3477663546936183,0.37321636696150334,0.3888932432135709,0.4038067353985688,0.40901878340201503,0.410066927909351,0.410384821771411,0.41067434503289496,0.4091400752039397,0.4072428723643929,0.391461977580822,0.3766691669429474,0.3578647751261751,0.3413350159309315,0.30880432931050517,0.29688507240140927,0.3058633270428504,0.34075128328577975,0.34531991301850123,0.36134133246794764,0.37382960824976696,0.392931254292121,0.3855108138925769,0.36600609531758166,0.3584220016623509,0.30330054211629687,0.2379752107530428
say,utter,26.32,1.42,communication,0.3830304160677587,0.3532921951995619,0.36880127571456756,0.3419557292001434,0.36520311787776455,0.3629364426879469,0.4081072783246763,0.41649496079001047,0.41672480321821515,0.4332588840949596,0.4312935679138799,0.4321592471197048,0.440537363519536,0.44086150126740065,0.42960030632654866,0.4182484120511193,0.409254255740258,0.40016159702283954,0.3845718036388597,0.3694083980668163,0.33183422691878967,0.34292842052997874,0.3821347039052002,0.4042542965821754,0.4104965495156836,0.4141256655862141,0.42401130231332873,0.42110470680048695,0.3935889052853742,0.38009677191493846,0.3483936830402534,0.2690836123209722
want,desire,15.62,1.194,emotional,0.31464777937404853,0.27276877914227715,0.2657474525676252,0.23607557612087737,0.27169192965369904,0.2693981485465128,0.2975052716389267,0.3187549038423851,0.33010971074981843,0.3345449059577977,0.33215339630537144,0.3355517979954801,0.3334581788246187,0.3348726648677159,0.3372108355408862,0.3340887947123635,0.30319327659874185,0.28513768981239873,0.25510323326455236,0.23131841493406563,0.20297702032452541,0.21128863467316342,0.23024200046339469,0.2480012409614224,0.25928066176175707,0.25979131812361894,0.26648528954295486,0.2587236796665074,0.2570760642886555,0.23888237664699868,0.20221666813456862,0.16640526171221615
believe,surmise,370.12,2.568,cognitive,0.4392072595708367,0.42509891579321424,0.40652446435708345,0.3439064399220749,0.33406090511331143,0.35269164753834265,0.39411760491794656,0.41920960978308175,0.417453171076717,0.42788953941010743,0.4288747010769107,0.4253845865508603,0.42993500101429116,0.4305514577753607,0.4112172871908341,0.41677422902785516,0.3958648937876258,0.37738382958970373,0.36533020688201795,0.33767228953289685,0.2867079589075567,0.2754614635721432,0.2772441878136408,0.27090075995425444,0.2611733133797547,0.26008773934265494,0.26873183769365117,0.249077490356862,0.24933452354999924,0.21325091365023757,0.1627382546903881,0.10788045917208965
burn,incinerate,484.28,2.685,destruction,0.4448325819244222,0.44600387834329736,0.40042727474439044,0.3607406353267836,0.3671276520579348,0.3543376984787609,0.36339238853383543,0.383447627708702,0.3736364211995892,0.378416596979113,0.37860295162642293,0.3838277515302251,0.39250318729757355,0.3923936524904713,0.3874646086750495,0.3777033391947114,0.36447167494532307,0.3526717712355181,0.32860161938014476,0.30799785247302724,0.28659541755502693,0.3105244220744354,0.35163424886745237,0.36667019784817656,0.3851275146788957,0.393937527299679,0.4026342238397719,0.40713066799277037,0.40346098774865824,0.38553494954490986,0.3597219726914115,0.29239483781611064
