attn_proj_mean,attn_proj_high,attn_proj_low,attn_proj_diff,attn_proj_abs_diff,attn_proj_std,mlp_proj_mean,mlp_proj_high,mlp_proj_low,mlp_proj_diff,mlp_proj_abs_diff,mlp_proj_std,total_proj_diff,mlp_freq_fraction,attn_freq_fraction,layer,probe_auroc,dataset
-0.03996560608681209,0.13036770092606348,-0.21029891309968765,0.34066661402575116,0.34066661402575116,0.20148391794580198,-0.009633195469950527,0.046340437805732666,-0.06560682874563373,0.11194726655136639,0.11194726655136639,0.09932304625283456,0.45261388088515553,0.24733502739327762,0.752664972604513,0,0.9752066115702479,medical
-0.053053964900500745,-0.0022805365715142492,-0.10382739322948725,0.101546856657973,0.101546856657973,0.07014555645205275,0.009516247769128313,0.0734446293898631,-0.05441213385160647,0.12785676324146955,0.12785676324146955,0.09216419891447394,0.22940361924591207,0.5573441399789476,0.4426558600166932,1,1.0,medical
0.030122145340542986,0.054069426968220154,0.006174863712865827,0.04789456325535433,0.04789456325535433,0.036319307335190884,0.07110077021791426,0.15231001130071473,-0.010108470864886197,0.16241848216560092,0.16241848216560092,0.10405798981145603,0.21031304488769637,0.7722701263715596,0.22772987362368566,2,1.0,medical
-0.023160660078836263,-0.010755385087459955,-0.03556593507021256,0.024810549982752603,0.024810549982752603,0.031919327432754184,-0.002186671090452963,0.07780172170588724,-0.08217506388679315,0.1599767855926804,0.1599767855926804,0.10116335378922117,0.18478733512587575,0.8657345758768717,0.13426542411771664,3,1.0,medical
-0.028291498872979874,-0.02190049677024379,-0.03468250097571596,0.012782004205472167,0.012782004205472167,0.020643353278414035,-0.045662416980919725,0.016636261693733063,-0.10796109565557255,0.1245973573493056,0.1245973573493056,0.08056991556230887,0.13737936150328398,0.906958337397117,0.09304166259560401,4,1.0,medical
-0.033300220930570244,-0.032791579229890254,-0.03380886263125023,0.0010172834013599738,0.0010172834013599738,0.033068483689809476,0.06710728050081409,0.12621979395866753,0.007994767042960689,0.11822502691570684,0.11822502691570684,0.07336606064178654,0.11924230988920417,0.9914687714482681,0.008531228543345672,5,1.0,medical
-0.15738473332221983,-0.15123107277874298,-0.1635383938656967,0.012307321086953732,0.012307321086953732,0.04014491334308034,0.10316139839613338,0.14324537222714845,0.06307742456511829,0.08016794766203016,0.08016794766203016,0.06484093048705707,0.09247526860508615,0.8669122971545202,0.133087702834666,6,1.0,medical
-0.16131844140906115,-0.15252013451973262,-0.17011674829838974,0.017596613778657122,0.017596613778657122,0.04522399345246222,0.10261683374683843,0.12767424193934776,0.07755942555432911,0.05011481638501865,0.05011481638501865,0.07083597282326409,0.06771143060719792,0.740123436517856,0.2598765634673754,7,1.0,medical
-0.1341445037932695,-0.12362061197321102,-0.14466839561332798,0.02104778364011696,0.02104778364011696,0.04282746476850661,0.04098408748695106,0.07773886337986341,0.004229311594038707,0.0735095517858247,0.0735095517858247,0.0636409482771807,0.09455733506592975,0.7774071832070688,0.2225928167823555,8,1.0,medical
-0.10791945039418625,-0.08521827105621413,-0.1306206297321584,0.04540235867594428,0.04540235867594428,0.03516592174538261,0.03744000463395947,0.08701476517178182,-0.01213475590386288,0.0991495210756447,0.0991495210756447,0.07513490047021254,0.14455188004502528,0.6859095934646183,0.3140904065284637,9,1.0,medical
-0.0723571646928095,-0.04520896362331679,-0.09950536576230228,0.05429640213898548,0.05429640213898548,0.05831195579796218,0.01579024162452138,0.06767805036911552,-0.03609756712007278,0.1037756174891883,0.1037756174891883,0.06658592794165373,0.1580720199540225,0.6565084556560916,0.343491544337582,10,1.0,medical
-0.10850296933644313,-0.07470738874414212,-0.14229854992874408,0.06759116118460196,0.06759116118460196,0.04755358383346073,-0.01739410074569181,0.04207932699511323,-0.07686752848649685,0.11894685548161008,0.11894685548161008,0.08430840718024012,0.18653801683516028,0.6376547666088564,0.3623452333857826,11,1.0,medical
-0.06674550285353746,-0.015069181915356483,-0.11842182379171844,0.10335264187636195,0.10335264187636195,0.07595359532925836,-0.004583974699532303,0.07976074054510629,-0.0889286899441709,0.1686894304892772,0.1686894304892772,0.09984269393065265,0.2720420721552439,0.620085816218638,0.3799141837776862,12,1.0,medical
-0.08678598648045663,-0.06726204599794294,-0.1063099269629703,0.03904788096502736,0.03904788096502736,0.038785747561214216,-0.044097644960532624,0.07298354974789541,-0.16117883966896068,0.23416238941685608,0.23416238941685608,0.1434188749921833,0.27321027023092753,0.8570775508867046,0.1429224491096353,13,1.0,medical
-0.017026835581489336,0.002143304523619406,-0.03619697568659808,0.03834028021021749,0.03834028021021749,0.032922641493598616,-0.1438550872037917,0.012456420605217533,-0.30016659501280096,0.3126230156180185,0.3126230156180185,0.20548857659433134,0.3509632952311791,0.890757008875731,0.1092429911214199,14,1.0,medical
-0.1206535202330075,-0.041174597626227806,-0.20013244283978718,0.15895784521355938,0.15895784521355938,0.10664305180879967,-0.9864284634534426,-0.728733064677734,-1.244123862229151,0.515390797551417,0.515390797551417,0.3069852746948141,0.6743486418048538,0.7642794318343078,0.23572056816420933,15,0.9917355371900827,medical
