layer,probe_auroc,freq_dir_norm,freq_dir_mean,freq_dir_std,dataset
0,0.9132231404958677,0.9999999999997928,3.7656126212667006e-05,0.022097054826740063,scientific
1,0.9256198347107438,0.999999999999789,0.00042016569591704487,0.022093091924576074,scientific
2,0.9421487603305786,0.9999999999997919,0.00046610244335276566,0.02209217052514527,scientific
3,0.944214876033058,0.9999999999997925,0.0006055947597827782,0.02208878686091024,scientific
4,0.9421487603305785,0.9999999999997919,0.0006847281432683035,0.022086475440178617,scientific
5,0.9545454545454546,0.9999999999997932,0.000622116254786975,0.02208832771771842,scientific
6,0.9586776859504132,0.9999999999997935,0.0007006186666782141,0.022085977077858712,scientific
7,0.9586776859504132,0.9999999999997919,0.0007246114039019891,0.022085202926691257,scientific
8,0.9483471074380165,0.9999999999997891,0.0006764554491215008,0.02208673036067466,scientific
9,0.9607438016528926,0.9999999999997844,0.000648201293524616,0.022087577619170067,scientific
10,0.9607438016528925,0.9999999999997738,0.000512522546869387,0.022091142357033727,scientific
11,0.9648760330578512,0.9999999999997673,0.0004781329128049055,0.022091913428163384,scientific
12,0.9566115702479339,0.9999999999997546,0.00044309887022002387,0.02209264387507684,scientific
13,0.9483471074380165,0.9999999999997524,0.0005274798264829107,0.0220907902763213,scientific
14,0.921487603305785,0.9999999999997403,0.0003996709780622674,0.022093472183182097,scientific
15,0.9070247933884297,0.9999999999997182,0.00030544665820927107,0.022094975726139953,scientific
